channel_id,baseline_140,baseline_150,baseline_152,baseline_155,baseline_157,baseline_160,baseline_162,baseline_165,baseline_167,baseline_170,baseline_172,baseline_175,baseline_177,baseline_180,baseline_182,baseline_185,baseline_187,baseline_190,baseline_192,baseline_195,baseline_197,baseline_200,baseline_202,baseline_205,baseline_210,baseline_212,baseline_215,baseline_217,baseline_220,baseline_222,baseline_225,baseline_227,baseline_230,baseline_232,baseline_235,baseline_237,baseline_240,baseline_242,baseline_245,baseline_247,baseline_250,max_reaction_R_140,max_reaction_R_150,max_reaction_R_152,max_reaction_R_155,max_reaction_R_157,max_reaction_R_160,max_reaction_R_162,max_reaction_R_165,max_reaction_R_167,max_reaction_R_170,max_reaction_R_172,max_reaction_R_175,max_reaction_R_177,max_reaction_R_180,max_reaction_R_182,max_reaction_R_185,max_reaction_R_187,max_reaction_R_190,max_reaction_R_192,max_reaction_R_195,max_reaction_R_197,max_reaction_R_200,max_reaction_R_202,max_reaction_R_205,max_reaction_R_210,max_reaction_R_212,max_reaction_R_215,max_reaction_R_217,max_reaction_R_220,max_reaction_R_222,max_reaction_R_225,max_reaction_R_227,max_reaction_R_230,max_reaction_R_232,max_reaction_R_235,max_reaction_R_237,max_reaction_R_240,max_reaction_R_242,max_reaction_R_245,max_reaction_R_247,max_reaction_R_250,responsivity_140,responsivity_150,responsivity_152,responsivity_155,responsivity_157,responsivity_160,responsivity_162,responsivity_165,responsivity_167,responsivity_170,responsivity_172,responsivity_175,responsivity_177,responsivity_180,responsivity_182,responsivity_185,responsivity_187,responsivity_190,responsivity_192,responsivity_195,responsivity_197,responsivity_200,responsivity_202,responsivity_205,responsivity_210,responsivity_212,responsivity_215,responsivity_217,responsivity_220,responsivity_222,responsivity_225,responsivity_227,responsivity_230,responsivity_232,responsivity_235,responsivity_237,responsivity_240,responsivity_242,responsivity_245,responsivity_247,responsivity_250
3,29170.17803969208,36909.02795158522,57582.69545648142,84311.43769824412,113291.43749848809,143523.1137716255,160994.66761928913,172485.44096395938,184313.96862793725,185748.7543086122,181738.1599097976,175106.54811345157,166543.9821868486,158368.0486675924,148772.03576102387,138860.67801930773,128482.04169850762,117751.7612405164,108773.2970463615,101312.79710347208,94602.11672182608,86773.46386191827,80740.53660059685,75435.78874737959,70796.88030846787,66121.26162102455,61086.56096192758,56123.20967206261,52654.84821111197,48797.10630078711,45848.63575154172,43365.65254085466,41282.45732951453,38843.849691263466,37345.312018320335,35603.19728517343,33787.52580282926,32593.586918975903,31418.496762129544,30521.84258854743,29654.23226613646,27982.76357368572,29698.15043121325,41408.48932296488,54529.65113422321,71409.32200971906,86044.51733945019,100478.55843619544,112796.98901037096,125889.11198883851,136377.4107687531,146201.92258118046,152158.67824757376,146603.5080200927,139275.4383709472,133040.11382092978,123931.16776670076,117297.74722801844,108422.91732388551,98764.6673780756,93316.74931474734,86053.83986856237,79408.93315768953,73175.3933821671,69126.64441911298,64799.94499736687,59965.12457349557,55068.55380563253,50304.1184808397,46229.223403128985,42743.55395545455,40813.01472676376,38606.1276148733,37014.61471446749,33486.44025603058,32219.132817600763,30927.050885192715,29919.82896666987,29174.96025105881,28598.57114995556,28046.276534586603,27645.76091755448,0.0424337811695973,0.2428056096312727,0.390601212407583,0.5461576581649839,0.5865076758895527,0.6680099814543581,0.6022788356534972,0.5291670679977145,0.4640977739542617,0.3620199508229049,0.2430627224405013,0.1508153864779233,0.1360163507412315,0.1370852644225308,0.1182494624235592,0.120466146826855,0.0953496101570279,0.0860412553626774,0.1013381600321947,0.0856871659958375,0.0993363790194632,0.0927418416465097,0.1033837041219567,0.0912693561402233,0.092545376563895,0.1026619571178206,0.1092820991365768,0.1156782260967228,0.1389948680718713,0.1416249184997884,0.1233827262820594,0.1232841836265317,0.1153015544797473,0.1599874275757951,0.1591035745667006,0.1511992338790881,0.1292686813306296,0.1171767378086838,0.0986037238499717,0.0882671912226198,0.072650246617254
4,22523.886984305864,31365.69690824799,47926.18471736989,80779.0399219163,104450.39837250614,116130.72153827456,128038.49468661312,145846.281598519,155705.1416512525,156979.2325998686,146046.1755283032,139716.5400398051,131333.66874334656,123821.56181817935,113710.3959529422,107965.4658117328,97540.70466670192,90374.2531184788,85146.75288071336,78357.72544206363,70043.17866881243,64799.18432297163,59877.70725736256,55816.72395572401,52154.90903597624,48506.98775566769,44715.35795217405,40514.9311349178,37746.33706206869,33898.33366703708,32137.29034567856,30813.448400194564,29155.818886431087,32802.08260108501,31266.110814045773,29440.30088331655,28218.53620597462,27264.189732466468,26416.78542482284,25644.932923170883,24818.81796083304,8990.550531977997,10261.334535715405,18992.62080940832,28866.460620527065,39692.3309679788,47537.92800353083,56275.806486624206,59233.31574554304,60399.93499969102,59686.07907980848,58293.115670635554,54775.46532450421,51370.78464480773,48057.33721347243,44351.59716704354,40439.6898097692,37106.4820508465,33874.948037317154,31187.191093366902,28316.0964509243,26379.532552461675,24644.386991514475,22701.552449133083,21365.10075571465,19956.838766096647,18452.97345644515,17153.98043572643,15899.330369920988,14872.020077535592,14047.19112346348,13249.1995617045,12573.346637202763,11958.797074622908,11386.621495711192,10789.398107427973,10391.654779694634,9973.378710600238,9666.696498459343,9382.563956549877,9170.1762539662,9023.018539130808,1.5052845100188117,2.056687880029362,1.5234108129842112,1.798370087134062,1.631500741459854,1.442906672954889,1.275196086564227,1.4622339601087266,1.5779024704587683,1.630081168340206,1.5053760439480537,1.5507138864469288,1.5565828836648112,1.5765381312776343,1.5638399339863525,1.6697896625718212,1.6286702289115755,1.6678787232063397,1.7301834469736177,1.7672502662176046,1.6552092433600063,1.6293688840904506,1.6376040753833618,1.612518639341983,1.6133852985062322,1.628681381358918,1.6067044975197593,1.5482161947880284,1.5380773334945328,1.4131752297735587,1.4256024068478983,1.4506958480745218,1.4380227128613976,1.880756387084617,1.897854959353162,1.833071489330372,1.829385810445808,1.8204247166352825,1.815518822696811,1.7965583444570292,1.7506114337679115
0,22083.089443566903,26701.269176272428,43802.71553329915,65744.52824897609,90682.35973326644,111150.58431513616,124784.30078201872,134931.85921790352,140573.05857319816,141503.07203537814,138241.9233658903,131802.43489444628,126358.22803480992,120008.3246618106,111241.44069048688,102191.8296210541,95327.23586260848,87157.861768884,81515.5102236188,74378.62548550821,68786.87234187813,64250.29085012406,59635.543799218176,55455.11679818753,51574.64082777637,48854.70188405521,44562.39521907544,41084.70726942054,38738.64381150674,36363.786348623216,34317.21261666407,32159.083685249887,30664.692013392203,29184.53719295307,27721.734873079804,26640.887833843968,25342.873271617464,24476.57206965214,23576.25217226169,22926.68104970871,22421.674212230064,21476.76617519166,23637.830385038647,37312.30644889384,57206.46351665925,81457.57814145712,100785.30555510789,116840.04520098826,128407.96578509526,135805.78697482753,136978.03079715255,133587.0923714292,126285.88480217224,116002.37953599048,107699.643308254,100667.57309033378,93249.11565047898,85290.7598802293,76891.51685860034,70541.35688907222,65514.98159920801,60388.0840533606,56263.87643944601,52871.07418877585,50547.54917098228,46994.96489735571,43923.46870579282,40166.18860764189,38055.64497334743,35424.61419230803,33607.61231805009,31602.0916485317,30022.308311135286,28649.94219054476,25813.566710841907,24961.615822393196,23912.17851821593,23261.427588740265,22613.233015577927,22186.72256867737,21839.3999213626,21525.17322001132,0.0282315905210917,0.1295989835502313,0.173948214466322,0.1492500009169495,0.1132464505118209,0.1028451390104749,0.0679925753825647,0.0508059869410804,0.0351035968684771,0.0330347955207985,0.0348449158659631,0.043683029983246,0.0892727247513616,0.1142871134524294,0.1050374740897415,0.095901327408773,0.1176736612087059,0.1335172634084322,0.155570488271209,0.1352918625624302,0.1390802245207205,0.1419456837332107,0.1279427307697556,0.097088141911785,0.097450353254298,0.1122687557144601,0.1094504299219754,0.0795956105380566,0.0935516079641118,0.0820104089659721,0.0859158627324123,0.0711729208817055,0.070322997842291,0.1305891014547526,0.1105745345303526,0.1141137899062334,0.0894805649798007,0.0824003826781683,0.0626288808219932,0.0497853023554262,0.0416489559947093
1,26505.511954469443,32934.53243025171,52084.68617621383,77377.69018559599,103954.62206329562,130543.34707282324,149275.41818280792,161936.57365747704,168220.7743593371,169312.95346225525,164524.18157420945,159522.58849180234,150382.19570379486,144001.654095572,132729.14996205762,124142.9020997521,113820.21104518427,106269.19100542758,97549.47105717128,91228.05672103494,84516.25928530154,78513.5188678682,72160.6231500328,68251.09551554202,63130.16299379134,58799.87099643374,54262.16032282798,49867.11211721609,47232.6092400504,43908.63631538203,40761.25551587154,38808.74104946792,36817.367365654485,35175.60622850487,33309.74460562215,32055.790658191905,30705.587699290045,29304.602625605505,28403.640665796614,27681.612436967996,26875.727543520843,24713.470557303444,27362.477429902432,38487.71844495559,53352.30146205139,77421.57133155185,89877.85312651648,110810.84986240012,126011.13799397138,133659.42094407987,141214.14183325556,144502.6811245957,142016.11496408266,132535.39450605656,124888.94577866464,114542.2583204068,103899.74095078066,95790.80309511512,87630.93332779127,81069.02646183765,75769.34957749878,70160.07413016503,66325.66748599349,61440.36287923854,57613.16872427982,54151.44874604335,49946.17978030537,46033.96243412458,42767.53659644047,40723.02566429718,38047.02412275744,36299.62894518814,34424.82096042753,33161.18159810425,29870.442663893125,28842.382090084557,27694.84034866146,26888.680914281853,26154.44146247729,25627.134357967363,25058.82847763189,24659.745833340075,0.0725127372543961,0.2036385416716686,0.3532806900649192,0.4503158826359807,0.3427087603029657,0.4524528850178921,0.3471191527559922,0.2850973035829929,0.2585777580894723,0.1989801535754012,0.1385545257277991,0.123271035347976,0.1346568685614222,0.1530376303342331,0.1587788813345811,0.1948336055867647,0.1882164818282914,0.2126903933331196,0.2032890403968477,0.204023226142711,0.2046204388054391,0.1837576890492436,0.1744823723106097,0.1846440150197654,0.1658074614006339,0.1772646327521434,0.178741899537284,0.1660038451072845,0.159850194565978,0.1540623038930006,0.1229110792680658,0.1273476511055744,0.110254990665328,0.1776057899210357,0.1548888195706066,0.1574643599540093,0.1419521767235838,0.1204445970542946,0.108342441610763,0.1046650669115381,0.0898623094154016
2,28320.63829744559,33515.24486963023,54033.44035049417,80663.60694335491,111606.59768278417,139317.06614338036,160994.2503552218,171809.26154771948,180646.8996895824,181553.46069636385,177257.53922178742,169917.56034217402,163578.53875553273,153631.46231889824,145757.6025218533,133274.01696620256,124426.12891900958,114352.37481974773,104838.6451538296,97549.47105717128,90365.92693297518,83843.01082182367,77961.03647046084,72723.00814148648,67721.17977428465,62532.71281081528,58134.153946202976,54978.14327949811,50404.16965762617,46767.53335085317,44309.42048104397,41627.80466664226,39533.59221853474,37680.6818948767,35640.68600139207,34233.950961712006,32554.765557664643,31271.00280341723,30279.11623790605,29468.959172275107,28767.06915725358,27437.28921490659,29290.15970415639,42023.903786918265,68571.86154798743,97500.76760975916,122486.79728656563,140911.9188970704,158467.92059270572,169203.16796086245,172315.06399224518,169532.42163029814,157969.45887145432,144919.34132645203,132496.63699749007,121262.53288658394,111392.34208742484,101048.56600347332,93491.13202351416,86138.06614611391,81049.28380166386,76514.04175226277,70286.79587300094,66267.17641577107,63404.04676888608,60092.55962976148,58244.01739121039,52033.53831275876,47660.62367304617,44140.5045935697,41115.04659637232,38907.15733596334,37199.11489178098,35490.9519859682,32777.40591103059,31513.778231040385,30213.84109646237,29261.303270227792,28500.885405614143,28032.66119774102,27468.203194969257,27121.95663917497,0.0321952025078002,0.1442493044814052,0.2857786992962416,0.1763368402490508,0.1446740412289135,0.1374047589589531,0.1425169113822131,0.0841895375740031,0.0676330819725958,0.0536134014640439,0.0455671989888493,0.0756355155995205,0.128755742734492,0.1595121642355987,0.2020003133051775,0.1964378741727521,0.2313497740752965,0.2231360594819484,0.217100056274706,0.2035821475719035,0.1810371647280386,0.1928700089461617,0.1764653435861003,0.1469773909947564,0.1269478316704124,0.073633234994743,0.1172439128927798,0.1535338617608201,0.1419028876477535,0.1374797603897057,0.1388501117784597,0.1190536330701725,0.1139062213424102,0.1495931678411441,0.1309556645380833,0.1330552395643709,0.1125535064867673,0.0971940821620025,0.0801370595648642,0.0728389826995412,0.0606561148948379
3,29170.17386703197,35735.32093083995,56134.78023557292,84721.77881625084,114541.67026632348,142700.43165736157,160535.8487638535,175916.88841178885,184873.37484249403,186251.4337330539,182895.4082331743,174416.96145032425,168381.99257858988,157523.03426995355,148272.043841456,136693.56116973644,126903.93596166036,115874.26337278089,110071.80650037792,100027.87247749708,92753.54946626956,86645.85967399806,80933.31034979054,74861.29030692572,69813.22406791609,64686.32768432881,59863.44529653405,55546.58348137254,51771.63984663924,48113.695701357065,45673.15185333288,42960.27924499143,40723.02566429718,38654.75697171596,36961.54358676897,35132.58921814685,33642.37340739603,32521.54418729992,31503.16786910908,30420.403633203336,29580.816986993843,27914.92775192731,29275.87844312018,43933.60850276599,70764.84936620218,102005.0856556654,127597.11941032347,145757.91016071162,164840.10000871387,173959.3956907119,177081.9378291687,175221.8587168267,164365.97999944747,149689.103876777,138778.6525025653,126975.5355597141,116296.67461428086,105424.05479034234,99174.4723807694,95392.45278010317,91251.38644303902,84886.69905978983,78717.61681777266,73056.6849321096,69126.65408069652,64418.686885081326,59610.287249351495,55765.18632180545,51440.45786550086,47665.34424164681,45376.69605497961,42647.68829751444,39851.93382105006,38232.174047387096,33457.72307050588,32120.988490950436,30854.951170199274,29776.72684471561,29008.037828657845,28538.107226372696,28041.732242926337,27587.9732439366,0.0449668409053287,0.2206404327121989,0.2777184062183002,0.1972296920724401,0.1229015644668674,0.1183671882001444,0.1013868721556712,0.0671971710918,0.062738658687838,0.0517810908119327,0.0437933347616674,0.0611500107924436,0.1248780854296565,0.1350667514734786,0.1677213503204841,0.1753866705398548,0.2037474389885232,0.1683879993623205,0.1538838062389833,0.0961792075338661,0.0926747122177378,0.1007175163163143,0.1078152591374843,0.0829583943052523,0.0837418060454764,0.0851537657207404,0.0734913526707987,0.0798228823430728,0.0861484516753918,0.060317296857868,0.0709408569747676,0.0779973548560777,0.0651506663948218,0.155331368194372,0.1506975757356372,0.1386370059168675,0.1298210707590397,0.1211218207655184,0.1038982935769581,0.0848261216415056,0.0722359604105835
4,26863.234254347644,34932.55661721494,51041.53995511723,78291.8714615806,105564.04100284536,128891.83658956183,143089.33778365608,154951.2309964095,158467.92059270572,159673.43468368324,159280.3676314932,161814.83354175676,154495.33926118436,145404.419152159,132651.5704894083,121227.85484627412,114330.25443806322,104561.21012224314,94794.74839857031,89693.42339789201,81574.78790727278,76746.68514405799,70620.96195221561,66944.17397896828,62357.75373946242,58958.98887854207,53635.42939307104,49788.21585824384,46795.104563381465,43917.69633950162,41591.2693367374,38907.56794173905,37539.35171481941,36707.044353324745,35083.529095257974,33799.100063025566,32510.4804757994,31598.811594326275,30906.30723059389,30390.088190318937,29655.820649907717,9032.809526763464,10940.198737471848,17335.015800823145,27703.77843569916,39591.21580643279,48377.90083941585,56450.06200981226,60310.061657001774,61243.4065922857,60593.30330390749,58073.41561170281,55799.26266593491,52084.68617621383,48292.763054757146,44309.381433192815,40767.96969426227,38060.745424255074,34436.69413558912,32093.762855217257,29464.094800721177,27070.014470583155,24844.69456945024,23332.096815680085,21728.37799508647,20152.55852663889,18542.743094185265,17276.82019226748,16088.045894825063,14888.044860060088,14121.994564908306,13289.119332859233,12657.833244683612,12032.330568902576,11432.763824255951,10815.029167540126,10449.786885285346,9999.153949781668,9740.203197661864,9453.545431519997,9236.964403173097,9056.80535152788,1.9739622179294392,2.1930458902511165,1.9444184269329337,1.8260358652267263,1.6663500691406727,1.6642709657329182,1.5347950505135677,1.569243451907833,1.587509895516925,1.6351663629037754,1.742741510099768,1.8999457306546752,1.966233467136444,2.01089459278383,1.9937581207133943,1.9736054004017736,2.0038889980647534,2.0363312375615865,1.9536813375923665,2.0441601550812494,2.013474115276875,2.089057300725603,2.0267730547370078,2.080955881479356,2.0942847111464338,2.179626044489111,2.1044734387567705,2.094733579437319,2.1431329636114893,2.1098791419048237,2.1297235200452365,2.073793688827472,2.119873701927659,2.2106885891796733,2.243960654360187,2.234429604551943,2.251323125843989,2.2441634895164784,2.269282139116413,2.290051456718756,2.274423982724194
0,21950.83718553777,28441.16248883961,44852.15857788119,65628.5524578242,87912.47442623458,112244.37650864077,125530.00008145484,135445.7200650575,139900.84914133308,140909.64525085414,137790.676446444,132033.24919792067,125207.75623268697,117817.26904054252,110012.30918564292,101897.5454638357,93128.24394463663,87029.46419209393,79824.10635305107,73679.63792134181,68205.43943241952,63157.293095564695,59183.30190227224,55147.845446784,51533.29522002161,48047.98423697936,44300.98260508282,41054.39830106233,38170.277423781976,36114.10765446826,33711.85287392018,32061.23036164463,30384.988970545342,29074.658573856614,27547.923123228808,26371.18436054728,25125.54841915116,24261.417815220462,23482.51175199644,22825.86543220659,22246.51485964414,21479.96745264272,23889.859026502458,37640.05323692235,58428.27840803592,80356.91150222611,105396.01267830752,119773.27510370116,130014.1427334168,136328.6142803188,137872.63610927135,134452.48170248134,126539.52815547989,115335.87705616016,109360.82909949016,100141.0340546013,90636.93733362811,83284.99883200343,75928.41898783986,71247.44029114368,67751.2272303136,63129.95818179619,59374.236023990255,55319.331200842906,51729.03665472534,48854.65541326775,44295.83403327517,40819.22831634997,37431.60145484832,35472.432369413924,33432.53695966136,31693.847451371264,30015.34919121663,28750.36572668604,25895.152074623573,24930.042837645244,23878.94849787352,23126.453359705723,22592.09586025756,22206.358847093856,21865.425306805097,21556.9968032766,0.021921342941193,0.1905119430503177,0.1916072035170302,0.1232326922163429,0.0940250537602997,0.064977447023883,0.0480635181159523,0.0417768191786467,0.0262031186913485,0.0220276425205636,0.0248280634294983,0.0434150586976318,0.0855924403446457,0.077326040874829,0.0985737287839405,0.124238621267156,0.1181874917533265,0.146204087379087,0.1203785852075518,0.087502631810272,0.0803973485299547,0.063715465240612,0.0698484710055653,0.0660907106172903,0.0548287524309587,0.0847066159965646,0.0852969159962842,0.0967844469754783,0.0760546958345678,0.080208411884578,0.0636718349088161,0.0681611650557336,0.0568557373982219,0.1227838512039036,0.1050090568488903,0.1043695815540495,0.0864419212211997,0.0738896455330404,0.0574679042921795,0.0439250603144032,0.0319858124329608
1,26104.790023550937,32148.184546848486,52256.09031995223,74965.28898699807,104588.95970785608,129375.7073940284,144261.06193188144,158368.76784495334,164102.5537455905,167081.54674243112,163369.62164184838,156782.64866947354,148954.8070255696,140487.97803107457,131266.37834852308,121262.3148878174,110909.56796952292,103462.1604305127,95132.99347010402,88325.50798464942,81359.89364839876,76247.26178279676,70239.24041561881,64913.21080739748,61598.56097283687,58122.138958847325,53201.78022040401,48720.51838858766,45594.353469304,42655.65951140431,40476.82180578722,38047.02412275744,35766.12068059234,34287.41206730086,32576.938364304704,31323.55927063107,29776.718197706592,28710.77542637724,27748.54341832803,27178.57149417168,26404.582182275823,24717.31733481465,26892.99147064823,40395.20227557763,66871.12615045284,91456.85299013054,117099.53765364614,133238.57499184215,148817.84852195514,155806.15396509448,158368.0486675924,155122.07654401872,147998.96404393305,138984.89136485662,128778.98366831694,119338.3123885054,110789.33689760148,102650.6768661858,93505.48925042986,86306.86584520098,80894.70412639288,75191.38232889862,70652.92238813834,65326.75358565857,60528.92297837677,56274.541993519335,53450.35070628938,48835.508496760856,45014.45766006189,41836.92086698255,39736.4742717882,37312.05666238845,35249.43883277652,33910.05898218036,29925.09353384813,28844.221579861653,27677.66369293088,26727.27010727975,25973.034806646487,25506.60785696698,25149.36088165568,24763.681895996604,0.0561336276887143,0.1954112498766052,0.2936212068814303,0.1210412221611796,0.1435880012090802,0.1048353391171565,0.0827274454167208,0.0641785875676677,0.0532482162569436,0.055020555902207,0.0531680936819412,0.0593496358726748,0.0717338090695083,0.0909231772857852,0.0999516896232444,0.094530559379516,0.0804562751603024,0.1064822104017499,0.1022644900665663,0.0918577296067042,0.0820374772805496,0.0791805803010583,0.0751986982411245,0.0724329397135803,0.0946079486516415,0.0874042581727763,0.089407725199232,0.0823304538402536,0.0898114040052788,0.0734636198382765,0.0848188340845048,0.079365385169752,0.0547348413456709,0.145774599785913,0.1294095170538125,0.1317269990035823,0.1140950077649816,0.1054070361862435,0.0878962649182171,0.08068636901211,0.066262371369925
2,27973.72359889772,34912.581973798886,56453.17414536666,83458.73876202617,111604.543227794,135725.63771733042,158168.97797964083,170028.215138584,177668.72106509216,178376.81409281504,175337.33256735583,167405.3074968168,159926.24345157697,150660.71879471425,141502.96291059305,130505.25889222493,122188.56308386772,111939.04696827,104174.63829558525,95668.07191727508,89693.36110236743,82419.65973534968,76728.69870346016,71021.66295449999,66633.92667222657,62559.69826523538,57325.18522524471,53298.46690075503,49182.53361556151,46479.49415285278,43792.66022270828,41351.32622106942,38935.33923724101,37192.49508883861,35181.721392406806,33845.76329194044,32213.66344703156,30952.92339529897,29959.468628546856,29098.494776054536,28445.37518971778,27270.26140747908,29969.393833324004,41914.65618025296,59164.02722845218,66464.4527327999,91530.39359853893,113405.37314466838,125864.89075528971,136423.96740373777,146762.2584401505,151598.15311041567,150214.8646693807,141892.88870747417,131342.8086386604,119639.16663307702,109893.4508920551,100366.09612109048,92149.42574575332,84516.27324415171,79146.30243209041,73056.6849321096,68449.41749502528,63707.46044481907,60143.63846781643,56309.71895616956,51214.48960577306,47944.89079600157,44664.14571225107,42236.04988177201,39743.02056685777,37965.15701351675,36126.847853062565,34766.94552801504,32576.978782348226,31402.630015709008,30033.98100429919,29151.040840645772,28320.63829744559,27761.973478971795,27209.064477566357,26931.608486597772,0.0257959460273349,0.1649412119566589,0.3468600076925638,0.410633161258005,0.6791613958888085,0.4828477446807024,0.3947220805655183,0.3508788202832347,0.3023277686925294,0.2154133902590285,0.1565928012305655,0.1144390261594405,0.1270913215480467,0.1470800750819916,0.1827478148905066,0.1875617503395734,0.2174286716945601,0.2147557737051735,0.2325985789108824,0.2087497328047733,0.2277228454277391,0.2040958528440322,0.2043911053387472,0.1808674161358647,0.1833468166320131,0.2215234154785652,0.1956474250646416,0.1933166088999127,0.1644681203198272,0.1695007951059624,0.1534960913533627,0.1446148412741734,0.1198953099249717,0.1416803055104449,0.1203431488001904,0.1269156522105949,0.1050604890277373,0.0929458252390733,0.079154860919363,0.069441207728623,0.0562078088976123
3,29454.39578296339,36635.75844225647,58526.13394084454,87630.93332779127,114293.7023075399,142313.85934025142,166115.6214631364,179924.95238601428,185060.3645823013,186692.49712057904,183695.50310536145,176789.37924239464,168164.2482342062,159270.14513120646,149092.24618610129,138243.17684593768,129450.57776561491,118839.28420921337,109715.50360726146,102514.1004021618,93482.79405885044,87157.861768884,80991.52941814136,74792.17003042618,70668.87746915231,65947.07108021996,60425.64764367556,56124.10377647568,52210.65338765656,48854.65541326775,46354.0693663792,43398.25263639647,40918.38257117204,39140.52866563085,37119.69625329024,35621.93870178914,34015.61172311743,32482.858924862667,31620.12798658241,30685.162663605373,29776.718197706592,27937.5151475092,29639.40758050309,40100.30670581334,55147.83261260616,72391.45097762556,87726.11852639494,104911.07208290872,118145.99915915357,122950.99829585815,142700.2838390115,152441.91002447158,159069.0459704459,145491.87257923017,138654.12340740836,125030.21217687434,113913.82229664634,104699.54388551916,95937.73388690664,89117.12811020567,81359.68539402046,76193.642581941,71799.93343356553,66885.37025733534,62533.10738415442,58872.554597588336,54646.59812570042,50202.832755199925,46661.28691797325,43991.70314443747,41358.95488582668,39483.26554318009,37619.98288290268,36082.28285660102,33434.70434284028,32153.648932108503,31004.777069549928,30133.751029729538,29189.33192938711,28635.909850708544,28155.597554942546,27766.45399336287,0.0542954742912928,0.2360489440536455,0.4594934240829638,0.5890186282272831,0.5788287258237899,0.6222518644482393,0.583394566131773,0.5229034725385728,0.5051554452367173,0.3082839928419323,0.2050196896370077,0.1114002612126123,0.1558325922475798,0.1486866832169275,0.19244975746492,0.213576843079978,0.2364005893584322,0.2387126461555111,0.2311382327265196,0.2600110227281691,0.2269106829787819,0.2138989216407663,0.2109005169072679,0.1960411557826749,0.2003704944043178,0.2067918835226616,0.2036302401166152,0.2027980255910491,0.1868295532053827,0.1812352499750851,0.1740181246073728,0.1535957571134321,0.1340297600844922,0.1706557433343183,0.1544473951204541,0.1489177497352101,0.1288210249549783,0.1128332434412353,0.1042124434471227,0.0898423520838676,0.0723990252707185
4,28324.803714557165,33653.8597898516,51173.55086004799,82103.79972733694,110329.4654911666,139233.81067758682,156496.0559552973,170470.83558614654,179807.23869009956,185192.49219940376,180069.716150523,168262.48032276687,155706.23006299627,145227.02368061675,135247.3555351239,126334.40984772945,117101.1461422531,107961.38110594913,98156.64610186964,93388.07848648354,88785.69020399664,80133.54099562725,72249.22236236554,67661.6420436016,64363.95768284118,60095.30678969785,54228.06090787526,50264.17423413794,48190.11471529206,44520.33229441925,42055.19235968403,39903.55561272302,37937.96920256494,36688.89818881077,34730.689398423434,33463.434751497545,32082.893296650986,31334.086593903245,30516.75442237532,29984.27836184458,29614.987341446173,8998.040639342717,11167.717118772533,14752.602561146145,28161.15692305946,39278.633573700776,47444.137141703584,55672.76641363617,58061.463619160495,60709.48825729511,60606.060606060586,55984.02485379368,53614.87405329467,51927.9298917899,48739.64993427683,45151.885274637934,41206.2471256004,38446.111290279696,34857.958416283174,32148.184546848486,29541.839981661607,27113.26411371584,25414.58642816973,23360.718838301444,21835.960045511943,20417.155420260948,18869.514860091946,17604.9664409732,16324.455063742951,15161.785633571562,14218.076288107544,13477.036647158682,12827.917348884805,12090.994223695903,11418.329793023631,10978.675967845033,10575.109638866856,10080.694894918504,9815.68173238432,9532.062043669595,9348.461648632514,9130.349886836057,2.1478857286675046,2.013495008149935,2.4687812301555194,1.9154981079668327,1.8088926587568035,1.9346894909634629,1.810998375625287,1.9360409634918423,1.961765019794796,2.055676121290163,2.21644820322919,2.1383544826666814,1.9985063989160543,1.9796484766806637,1.9953866757163536,2.0659042902560536,2.0458515103934505,2.097180271335604,2.0532562720246057,2.1612140118711336,2.274621964792592,2.1530531186140647,2.092765375177932,2.0986337171609017,2.152444910076438,2.1847828222015577,2.080270620775892,2.079072106105153,2.178393091680998,2.131248657855176,2.120507383093774,2.1106807541281865,2.1377046833927187,2.213158040962081,2.163467935491005,2.1643581858015817,2.1826073133929875,2.1922476143989544,2.2014850808322226,2.2074024036062294,2.243576391759579
