215,58553853,25915
217,58553854,25951
220,58553855,25984
222,58553856,25984
225,58553857,26012
227,58553858,26032
230,58553859,26040
232,58553860,26040
235,58553861,26032
237,58553862,26026
240,58553863,26026
242,58553864,26008
245,58553865,25973
247,58553866,25958
250,58553867,25967
140,58553868,25996
150,58553869,26039
152,58553870,26067
155,58553871,26067
157,58553872,26077
160,58553873,26076
162,58553874,26077
165,58553875,26076
167,58553876,26072
170,58553877,26062
172,58553878,26062
175,58553879,26046
177,58553880,26019
180,58553881,25987
182,58553882,25952
185,58553883,25912
187,58553884,25853
190,58553885,25853
192,58553886,25801
195,58553887,25777
197,58553888,25779
200,58553889,25799
202,58553890,25825
205,58553891,25854
210,58553892,25854
212,58553893,25884
215,58553894,25917
217,58553895,25955
220,58553896,25987
222,58553897,26012
225,58553898,26024
227,58553899,26026
230,58553900,26026
232,58553901,26023
235,58553902,26018
237,58553903,26007
240,58553904,25976
242,58553905,25955
245,58553906,25954
247,58553907,25954
250,58553908,25971
140,58553909,26003
150,58553910,26044
152,58553911,26079
155,58553912,26094
157,58553913,26100
160,58553914,26100
162,58553915,26100
165,58553916,26098
167,58553917,26092
170,58553918,26077
172,58553919,26050
175,58553920,26019
177,58553921,26019
180,58553922,25985
182,58553923,25950
185,58553924,25893
187,58553925,25833
190,58553926,25795
192,58553927,25782
195,58553928,25782
197,58553929,25791
200,58553930,25813
202,58553931,25840
205,58553932,25869
210,58553933,25900
212,58553934,25934
215,58553935,25966
217,58553936,25966
220,58553937,25993
222,58553938,26014
225,58553939,26021
227,58553940,26018
230,58553941,26012
232,58553942,26007
235,58553943,26007
237,58553944,25987
240,58553945,25957
242,58553946,25945
245,58553947,25957
247,58553948,25985
250,58553949,26016
140,58553950,26016
150,58553951,26050
152,58553952,26086
155,58553953,26105
157,58553954,26114
160,58553955,26117
162,58553956,26112
165,58553957,26112
167,58553958,26101
170,58553959,26081
172,58553960,26051
175,58553961,26012
177,58553962,25975
180,58553963,25931
182,58553964,25865
185,58553965,25865
187,58553966,25810
190,58553967,25783
192,58553968,25781
195,58553969,25795
197,58553970,25815
200,58553971,25841
202,58553972,25841
205,58553973,25869
210,58553974,25903
212,58553975,25937
215,58553976,25966
217,58553977,25990
220,58553978,26004
222,58553979,26004
225,58553980,26008
227,58553981,26003
230,58553982,25996
232,58553983,25988
235,58553984,25958
237,58553985,25935
240,58553986,25935
242,58553987,25935
245,58553988,25956
247,58553989,25990
250,58553990,26025
140,58553991,26054
150,58553992,26089
152,58553993,26113
155,58553994,26113
157,58553995,26125
160,58553996,26129
162,58553997,26123
165,58553998,26104
167,58553999,26075
170,58554000,26040
172,58554001,26040
175,58554002,26002
177,58554003,25964
180,58554004,25905
182,58554005,25842
185,58554006,25799
187,58554007,25782
190,58554008,25782
192,58554009,25787
195,58554010,25806
197,58554011,25831
200,58554012,25858
202,58554013,25886
205,58554014,25919
210,58554015,25919
212,58554016,25951
215,58554017,25976
217,58554018,25996
220,58554019,26005
222,58554020,26004
225,58554021,26001
227,58554022,25995
230,58554023,25995
232,58554024,25972
235,58554025,25941
237,58554026,25931
240,58554027,25944
242,58554028,25971
245,58554029,26004
247,58554030,26004
250,58554031,26037
140,58554033,26064
150,58554034,26089
152,58554035,26120
155,58554036,26144
157,58554037,26151
160,58554038,26146
162,58554039,26146
165,58554040,26097
167,58554041,26062
170,58554042,26025
172,58554043,25974
175,58554044,25974
177,58554045,25903
180,58554046,25843
182,58554047,25808
185,58554048,25799
187,58554049,25807
190,58554051,25823
192,58554052,25843
195,58554053,25843
197,58554053,25865
200,58554054,25892
202,58554055,25920
205,58554056,25948
210,58554057,25968
212,58554058,25978
215,58554059,25978
217,58554060,25979
220,58554061,25973
222,58554062,25969
225,58554063,25960
227,58554064,25926
230,58554065,25904
232,58554066,25904
235,58554067,25906
237,58554068,25926
240,58554069,25962
242,58554070,25998
245,58554071,26032
247,58554072,26061
250,58554073,26061
140,58554075,26113
150,58554076,26138
152,58554077,26158
155,58554078,26157
157,58554079,26137
160,58554080,26137
162,58554081,26106
165,58554082,26068
167,58554083,26025
170,58554084,25958
172,58554085,25888
175,58554086,25835
177,58554087,25808
180,58554088,25808
182,58554089,25804
185,58554090,25813
187,58554091,25827
190,58554092,25843
192,58554093,25864
195,58554094,25891
197,58554095,25891
200,58554096,25916
202,58554097,25937
205,58554098,25952
210,58554099,25959
212,58554100,25957
215,58554101,25954
217,58554102,25954
220,58554103,25949
222,58554104,25928
225,58554105,25895
227,58554106,25883
230,58554107,25895
232,58554108,25923
235,58554109,25923
237,58554110,25960
240,58554111,25996
242,58554112,26030
245,58554113,26058
247,58554114,26088
250,58554115,26112
140,58554117,26128
150,58554118,26128
152,58554119,26142
155,58554120,26144
157,58554121,26121
160,58554122,26087
162,58554123,26037
165,58554124,26037
167,58554125,25964
170,58554126,25901
172,58554127,25862
175,58554128,25843
177,58554129,25843
180,58554130,25848
182,58554131,25848
185,58554132,25858
187,58554133,25871
190,58554134,25889
192,58554135,25912
195,58554136,25933
197,58554137,25947
200,58554138,25947
202,58554139,25954
205,58554141,25947
210,58554143,25926
212,58554145,25888
215,58554146,25865
217,58554147,25861
220,58554148,25877
222,58554149,25909
225,58554151,25944
227,58554152,25978
230,58554153,26011
232,58554153,26011
235,58554154,26042
237,58554155,26071
240,58554156,26095
242,58554157,26112
245,58554158,26118
247,58554159,26112
250,58554160,26112
140,58554161,26103
150,58554162,26101
152,58554163,26102
155,58554164,26060
157,58554165,26003
160,58554166,25958
162,58554167,25958
165,58554168,25932
167,58554169,25919
170,58554170,25917
172,58554171,25916
175,58554172,25918
177,58554173,25922
180,58554174,25922
182,58554175,25934
185,58554176,25946
187,58554177,25956
190,58554178,25958
192,58554179,25953
195,58554180,25941
197,58554181,25926
200,58554182,25926
202,58554183,25908
205,58554184,25876
210,58554185,25837
212,58554186,25818
215,58554187,25826
217,58554188,25853
220,58554189,25853
222,58554190,25890
225,58554191,25927
227,58554192,25963
230,58554193,25998
232,58554194,26032
235,58554195,26063
237,58554196,26063
240,58554197,26086
242,58554198,26101
245,58554199,26104
247,58554200,26096
250,58554201,26087
140,58554202,26081
150,58554203,26081
152,58554204,26081
155,58554205,26039
157,58554206,25995
160,58554207,25963
162,58554208,25949
165,58554209,25945
167,58554210,25942
170,58554211,25942
172,58554212,25940
175,58554213,25942
177,58554214,25950
180,58554215,25957
182,58554216,25966
185,58554217,25970
187,58554218,25970
190,58554219,25969
192,58554220,25954
195,58554221,25934
197,58554222,25917
200,58554223,25898
202,58554224,25854
205,58554225,25854
210,58554226,25820
212,58554227,25813
215,58554228,25829
217,58554229,25862
220,58554230,25899
222,58554231,25936
225,58554232,25936
227,58554233,25970
230,58554234,26006
232,58554235,26040
235,58554236,26067
237,58554237,26087
240,58554238,26098
242,58554239,26098
245,58554240,26095
247,58554241,26084
250,58554242,26072
140,58554243,26063
150,58554244,26058
152,58554245,26029
155,58554246,25998
157,58554247,25998
160,58554248,25979
162,58554249,25971
165,58554250,25966
167,58554251,25965
170,58554252,25963
172,58554253,25965
175,58554254,25965
177,58554255,25971
180,58554256,25978
182,58554257,25980
185,58554258,25979
187,58554259,25971
190,58554260,25954
192,58554261,25954
195,58554262,25932
197,58554263,25909
200,58554264,25876
202,58554265,25831
205,58554266,25807
210,58554267,25808
212,58554268,25808
215,58554269,25832
217,58554270,25866
220,58554271,25905
222,58554272,25941
225,58554273,25976
227,58554274,26011
230,58554275,26043
232,58554276,26043
235,58554277,26070
237,58554278,26084
240,58554279,26086
242,58554280,26082
245,58554281,26076
247,58554282,26067
250,58554283,26067
140,58554284,26045
150,58554285,26029
152,58554286,26023
155,58554287,26012
157,58554288,26004
160,58554289,26002
162,58554290,26002
165,58554291,26000
167,58554292,25998
170,58554293,25996
172,58554294,25998
175,58554295,26002
177,58554296,26002
180,58554297,26002
182,58554298,26001
185,58554299,25995
187,58554301,25978
190,58554302,25957
192,58554303,25933
195,58554304,25904
197,58554305,25853
200,58554306,25853
202,58554307,25814
205,58554308,25799
210,58554309,25809
212,58554310,25871
215,58554311,25905
217,58554312,25905
220,58554313,25939
222,58554314,25976
225,58554315,26012
227,58554316,26042
230,58554317,26064
232,58554318,26074
235,58554319,26074
237,58554320,26073
240,58554321,26068
242,58554322,26062
245,58554323,26050
247,58554324,26018
250,58554325,25993
140,58554326,25993
150,58554327,25998
152,58554328,26029
155,58554329,26043
157,58554330,26051
160,58554331,26052
162,58554332,26048
165,58554333,26048
167,58554334,26044
170,58554335,26045
172,58554336,26044
175,58554337,26042
177,58554338,26032
180,58554339,26013
182,58554340,25988
185,58554341,25988
187,58554342,25963
190,58554343,25934
192,58554344,25885
195,58554345,25832
197,58554346,25804
200,58554347,25799
202,58554348,25799
205,58554349,25815
210,58554350,25845
212,58554351,25880
215,58554352,25913
217,58554353,25948
220,58554354,25984
222,58554355,25984
225,58554356,26017
227,58554357,26044
230,58554358,26062
232,58554359,26067
235,58554360,26063
237,58554361,26057
240,58554362,26057
242,58554363,26051
245,58554364,26033
247,58554365,25998
250,58554366,25984
140,58554367,25995
150,58554368,26036
152,58554369,26062
155,58554370,26062
157,58554371,26071
160,58554372,26072
162,58554373,26068
165,58554374,26068
167,58554375,26068
170,58554376,26063
172,58554377,26063
175,58554378,26056
177,58554379,26041
180,58554380,26018
182,58554381,25986
185,58554382,25958
187,58554383,25923
190,58554384,25923
192,58554385,25864
195,58554386,25817
197,58554387,25796
200,58554388,25802
202,58554389,25825
205,58554390,25854
210,58554391,25854
212,58554392,25884
215,58554393,25916
217,58554394,25951
220,58554395,25987
222,58554396,26019
225,58554397,26042
227,58554398,26054
230,58554399,26054
232,58554400,26054
235,58554401,26050
237,58554402,26040
240,58554403,26031
242,58554404,26003
245,58554405,25979
247,58554406,25979
250,58554407,25976
140,58554408,25996
150,58554409,26036
152,58554410,26072
155,58554411,26088
157,58554412,26091
160,58554413,26091
162,58554414,26090
165,58554415,26090
167,58554416,26088
170,58554417,26081
172,58554418,26067
175,58554419,26045
177,58554420,26045
180,58554421,26017
182,58554422,25986
185,58554423,25952
187,58554424,25902
190,58554425,25844
192,58554426,25808
195,58554427,25799
197,58554428,25799
200,58554429,25811
202,58554430,25837
205,58554431,25865
210,58554432,25894
212,58554433,25926
215,58554434,25961
217,58554435,25961
220,58554436,25993
222,58554437,26021
225,58554438,26039
227,58554439,26044
230,58554440,26041
232,58554441,26035
235,58554442,26035
237,58554443,26029
240,58554444,26010
242,58554445,25979
245,58554446,25968
247,58554447,25978
250,58554448,26002
140,58554449,26002
150,58554450,26039
152,58554451,26080
155,58554452,26100
157,58554453,26106
160,58554454,26110
162,58554455,26107
165,58554456,26107
167,58554457,26102
170,58554458,26092
172,58554459,26072
175,58554460,26042
177,58554461,26008
180,58554462,25975
182,58554463,25935
185,58554464,25935
187,58554465,25872
190,58554466,25821
192,58554467,25798
195,58554468,25800
197,58554469,25818
200,58554470,25843
202,58554471,25843
205,58554472,25874
210,58554473,25905
212,58554474,25938
215,58554475,25971
217,58554476,26000
220,58554477,26023
222,58554478,26023
225,58554479,26037
227,58554480,26039
230,58554481,26032
232,58554482,26027
235,58554483,26019
237,58554484,25987
240,58554485,25987
242,58554486,25964
245,58554487,25964
247,58554488,25985
250,58554489,26018
140,58554490,26048
150,58554491,26085
152,58554492,26110
155,58554493,26110
157,58554494,26120
160,58554495,26124
162,58554496,26122
165,58554497,26114
167,58554498,26101
170,58554499,26076
172,58554500,26076
175,58554501,26042
177,58554502,26004
180,58554503,25967
182,58554504,25914
185,58554505,25851
187,58554506,25808
190,58554507,25808
192,58554508,25793
195,58554509,25804
197,58554510,25826
200,58554511,25851
202,58554512,25879
205,58554513,25910
210,58554514,25910
212,58554515,25945
215,58554516,25976
217,58554517,26003
220,58554518,26022
222,58554519,26029
225,58554520,26027
227,58554521,26021
230,58554522,26021
232,58554523,26012
235,58554524,25993
237,58554525,25964
240,58554526,25952
242,58554527,25963
245,58554528,25989
247,58554529,25989
250,58554530,26022
140,58554531,26055
150,58554532,26088
152,58554533,26116
155,58554534,26131
157,58554535,26137
160,58554536,26137
162,58554537,26134
165,58554538,26124
167,58554539,26101
170,58554540,26070
172,58554541,26034
175,58554542,25996
177,58554543,25996
180,58554544,25949
182,58554545,25884
185,58554546,25831
187,58554547,25801
190,58554548,25797
192,58554549,25810
195,58554551,25834
197,58554552,25834
200,58554553,25859
202,58554553,25887
205,58554554,25918
210,58554555,25952
212,58554556,25979
215,58554557,26003
217,58554558,26003
220,58554559,26017
222,58554560,26019
225,58554561,26015
227,58554562,26012
230,58554563,26002
232,58554564,25970
235,58554565,25970
237,58554566,25947
240,58554567,25949
242,58554568,25972
245,58554569,26004
247,58554570,26036
250,58554571,26065
140,58554573,26091
150,58554574,26117
152,58554575,26146
155,58554576,26160
157,58554577,26158
160,58554578,26147
162,58554579,26147
165,58554580,26122
167,58554581,26089
170,58554582,26051
172,58554583,26009
175,58554584,25944
177,58554585,25878
180,58554587,25832
182,58554588,25812
185,58554589,25816
187,58554590,25829
190,58554591,25846
192,58554592,25864
195,58554593,25890
197,58554594,25890
200,58554595,25918
202,58554596,25945
205,58554597,25970
210,58554598,25988
212,58554599,25995
215,58554600,25994
217,58554601,25994
220,58554602,25988
222,58554603,25982
225,58554604,25960
227,58554605,25931
230,58554606,25916
232,58554607,25923
235,58554608,25923
237,58554609,25954
240,58554610,25991
242,58554611,26027
245,58554612,26056
247,58554613,26081
250,58554614,26109
140,58554615,26131
150,58554616,26131
152,58554617,26155
155,58554618,26164
157,58554619,26154
160,58554620,26131
162,58554621,26096
165,58554622,26057
167,58554623,26057
170,58554624,26007
172,58554625,25936
175,58554626,25876
177,58554627,25840
180,58554628,25826
182,58554629,25829
185,58554630,25829
187,58554631,25843
190,58554632,25859
192,58554633,25876
195,58554634,25901
197,58554635,25927
200,58554636,25951
202,58554637,25951
205,58554638,25972
210,58554639,25981
212,58554640,25984
215,58554641,25980
217,58554642,25975
220,58554643,25966
222,58554644,25966
225,58554645,25931
227,58554646,25906
230,58554647,25908
232,58554648,25932
235,58554649,25966
237,58554651,26034
240,58554652,26034
242,58554653,26062
245,58554654,26090
247,58554655,26116
250,58554656,26136
140,58554658,26150
150,58554659,26150
152,58554661,26158
155,58554662,26146
157,58554663,26121
160,58554664,26089
162,58554665,26028
165,58554666,25956
167,58554667,25905
170,58554668,25905
172,58554669,25877
175,58554670,25863
177,58554671,25868
180,58554672,25878
182,58554673,25878
185,58554674,25891
187,58554675,25910
190,58554676,25928
192,58554677,25945
195,58554678,25954
197,58554679,25957
200,58554680,25951
202,58554681,25951
205,58554682,25942
210,58554683,25932
212,58554684,25906
215,58554685,25870
217,58554686,25854
220,58554687,25865
222,58554688,25865
225,58554689,25896
227,58554691,25933
230,58554692,25969
232,58554693,26004
235,58554694,26033
237,58554695,26066
240,58554696,26093
242,58554697,26093
245,58554698,26113
247,58554699,26124
250,58554700,26110
140,58554701,26104
150,58554702,26104
152,58554703,26110
155,58554704,26087
157,58554705,26030
160,58554706,25977
162,58554707,25942
165,58554708,25925
167,58554709,25921
170,58554710,25921
172,58554711,25921
175,58554712,25923
177,58554713,25929
180,58554714,25941
182,58554715,25953
185,58554716,25966
187,58554717,25966
190,58554718,25975
192,58554719,25974
195,58554720,25964
197,58554721,25949
200,58554722,25937
202,58554723,25919
205,58554724,25919
210,58554725,25880
212,58554726,25849
215,58554727,25843
217,58554728,25862
220,58554729,25895
222,58554731,25970
225,58554733,25970
227,58554734,26004
230,58554735,26036
232,58554736,26067
235,58554737,26091
237,58554738,26107
240,58554739,26111
242,58554740,26111
245,58554741,26108
247,58554742,26097
250,58554743,26083
140,58554744,26046
150,58554745,26040
152,58554746,26040
155,58554747,26022
157,58554748,26012
160,58554749,26005
162,58554750,26006
165,58554752,26004
167,58554753,26003
170,58554754,26003
172,58554755,26003
175,58554756,26007
177,58554757,26009
180,58554758,26011
182,58554759,26006
185,58554760,25993
187,58554761,25971
190,58554762,25971
192,58554763,25946
195,58554764,25924
197,58554765,25884
200,58554766,25833
202,58554767,25806
205,58554768,25806
210,58554769,25806
212,58554770,25829
215,58554771,25895
217,58554772,25930
220,58554773,25964
222,58554774,26003
225,58554775,26003
227,58554776,26036
230,58554777,26062
232,58554778,26080
235,58554779,26087
237,58554780,26082
240,58554782,26073
242,58554783,26066
245,58554784,26066
247,58554785,26047
250,58554786,26012
140,58554787,26008
150,58554788,26045
152,58554789,26045
155,58554790,26068
157,58554791,26077
160,58554792,26076
162,58554793,26074
165,58554794,26074
167,58554795,26073
170,58554796,26073
172,58554797,26070
175,58554798,26064
177,58554799,26050
180,58554801,26027
182,58554802,25999
185,58554803,25970
187,58554804,25931
190,58554805,25931
192,58554806,25872
195,58554807,25825
197,58554808,25803
200,58554809,25805
202,58554810,25825
205,58554811,25854
210,58554812,25885
212,58554813,25917
215,58554814,25951
217,58554815,25987
220,58554816,26017
222,58554817,26040
225,58554818,26040
227,58554819,26054
230,58554820,26056
232,58554822,26051
235,58554823,26046
237,58554824,26037
240,58554825,26006
242,58554826,25980
245,58554827,25980
247,58554828,25976
250,58554829,25992
140,58554830,26055
150,58554831,26094
152,58554832,26094
155,58554833,26119
157,58554834,26127
160,58554835,26129
162,58554836,26128
165,58554837,26122
167,58554838,26108
170,58554839,26082
172,58554840,26082
175,58554842,26051
177,58554843,26015
180,58554844,25980
182,58554845,25929
185,58554846,25865
187,58554847,25817
190,58554848,25800
192,58554849,25800
195,58554850,25807
197,58554851,25851
200,58554852,25878
202,58554853,25907
205,58554854,25907
210,58554855,25941
212,58554856,25973
215,58554857,25999
217,58554858,26018
220,58554859,26025
222,58554860,26025
225,58554861,26025
227,58554862,26021
230,58554863,26012
232,58554864,25997
235,58554865,25967
237,58554866,25953
240,58554867,25963
242,58554868,25990
245,58554869,25990
247,58554870,26025
250,58554871,26057
140,58554872,26081
150,58554873,26112
152,58554874,26140
155,58554875,26152
157,58554876,26152
160,58554877,26154
162,58554878,26145
165,58554879,26126
167,58554880,26096
170,58554881,26060
172,58554882,26022
175,58554883,26022
177,58554884,25978
180,58554885,25912
182,58554886,25854
185,58554887,25821
187,58554888,25813
190,58554889,25822
192,58554890,25822
195,58554891,25842
197,58554892,25867
200,58554893,25893
202,58554894,25922
205,58554895,25954
210,58554896,25983
212,58554897,26006
215,58554898,26006
217,58554899,26021
220,58554900,26023
222,58554901,26018
225,58554902,26012
227,58554903,26006
230,58554904,25975
232,58554905,25975
235,58554906,25951
237,58554907,25950
240,58554908,25969
242,58554909,26001
245,58554910,26033
247,58554911,26063
250,58554912,26063
140,58554914,26088
150,58554915,26112
152,58554916,26140
155,58554917,26165
157,58554918,26172
160,58554919,26165
162,58554920,26144
165,58554921,26113
167,58554922,26078
170,58554923,26039
172,58554924,25979
175,58554925,25907
177,58554926,25856
180,58554927,25856
182,58554928,25830
185,58554929,25829
187,58554930,25843
190,58554932,25860
192,58554933,25878
195,58554934,25902
197,58554935,25929
200,58554936,25929
202,58554937,25955
205,58554938,25977
210,58554939,25993
212,58554940,26000
215,58554941,25996
217,58554942,25988
220,58554943,25982
222,58554944,25965
225,58554945,25933
227,58554946,25918
230,58554947,25926
232,58554948,25926
235,58554949,25954
237,58554950,25990
240,58554952,26023
242,58554953,26052
245,58554953,26079
247,58554954,26106
250,58554955,26106
140,58554956,26130
150,58554957,26149
152,58554958,26167
155,58554959,26164
157,58554960,26146
160,58554961,26116
162,58554962,26080
165,58554963,26080
167,58554964,26031
170,58554965,25960
172,58554966,25898
175,58554967,25858
177,58554968,25840
180,58554969,25843
182,58554970,25843
185,58554972,25853
187,58554973,25866
190,58554974,25883
192,58554975,25905
195,58554976,25930
197,58554977,25951
200,58554978,25970
202,58554979,25970
205,58554980,25981
210,58554981,25971
212,58554982,25962
215,58554983,25952
217,58554984,25952
220,58554985,25922
222,58554986,25898
225,58554987,25894
227,58554988,25911
230,58554989,25948
232,58554990,25985
235,58554992,26019
237,58554993,26019
240,58554994,26047
242,58554995,26077
245,58554996,26106
247,58554997,26126
250,58554998,26141
140,58554999,26146
150,58555000,26146
152,58555001,26149
155,58555002,26133
157,58555003,26106
160,58555004,26053
162,58555005,25985
165,58555006,25985
167,58555007,25931
170,58555008,25900
172,58555009,25890
175,58555010,25890
177,58555012,25894
180,58555013,25902
182,58555014,25914
185,58555015,25914
187,58555016,25930
190,58555017,25948
192,58555018,25963
195,58555019,25973
197,58555020,25973
200,58555021,25964
202,58555022,25952
205,58555023,25941
210,58555024,25917
212,58555025,25878
215,58555026,25857
217,58555027,25864
220,58555028,25864
222,58555029,25893
225,58555030,25930
227,58555031,25964
230,58555032,26001
232,58555033,26034
235,58555034,26066
237,58555035,26066
240,58555036,26094
242,58555037,26117
245,58555038,26129
247,58555039,26133
250,58555040,26124
140,58555041,26116
150,58555042,26116
152,58555043,26124
155,58555044,26109
157,58555045,26056
160,58555046,25999
162,58555047,25958
165,58555048,25938
167,58555049,25934
170,58555051,25933
172,58555052,25936
175,58555053,25941
177,58555054,25950
180,58555055,25961
182,58555056,25972
185,58555057,25972
187,58555058,25980
190,58555059,25980
192,58555060,25972
195,58555061,25956
197,58555062,25941
200,58555063,25923
202,58555064,25923
205,58555065,25885
210,58555066,25852
212,58555067,25841
215,58555068,25856
217,58555069,25890
220,58555070,25928
222,58555071,25928
225,58555072,25962
227,58555073,25997
230,58555074,26031
232,58555075,26063
235,58555076,26089
237,58555077,26108
240,58555078,26108
242,58555079,26118
245,58555080,26114
247,58555082,26104
250,58555083,26093
140,58555084,26059
150,58555085,26052
152,58555086,26052
155,58555087,26031
157,58555088,26017
160,58555089,26011
162,58555090,26007
165,58555091,26006
167,58555092,26004
170,58555093,26004
172,58555094,26005
175,58555095,26009
177,58555096,26012
180,58555097,26017
182,58555098,26017
185,58555099,26004
187,58555100,26004
190,58555102,25986
192,58555103,25964
195,58555104,25943
197,58555105,25913
200,58555106,25866
202,58555107,25832
205,58555108,25827
210,58555109,25827
212,58555110,25846
215,58555111,25914
217,58555112,25948
220,58555113,25983
222,58555114,26018
225,58555115,26018
227,58555116,26050
230,58555117,26077
232,58555118,26091
235,58555119,26095
237,58555120,26091
240,58555121,26085
242,58555122,26085
245,58555123,26077
247,58555124,26058
250,58555125,26026
140,58555126,26011
150,58555127,26034
152,58555128,26047
155,58555129,26047
157,58555130,26055
160,58555131,26059
162,58555132,26058
165,58555133,26056
167,58555134,26054
170,58555135,26053
172,58555136,26053
175,58555137,26054
177,58555138,26050
180,58555139,26039
182,58555140,26020
185,58555141,25995
187,58555142,25971
190,58555143,25971
192,58555144,25941
195,58555145,25888
197,58555146,25845
200,58555147,25825
202,58555148,25833
205,58555149,25856
210,58555150,25888
212,58555151,25888
215,58555152,25922
217,58555153,25955
220,58555154,25990
222,58555155,26024
225,58555156,26053
227,58555157,26076
230,58555158,26076
232,58555160,26092
235,58555162,26086
237,58555163,26078
240,58555164,26069
242,58555165,26042
245,58555166,26013
247,58555167,26001
250,58555168,26017
140,58555169,26044
150,58555171,26085
152,58555172,26114
155,58555173,26124
157,58555174,26124
160,58555175,26125
162,58555176,26125
165,58555177,26119
167,58555178,26112
170,58555179,26100
172,58555180,26076
175,58555181,26043
177,58555182,26006
180,58555183,25973
182,58555184,25926
185,58555185,25864
187,58555186,25823
190,58555187,25823
192,58555188,25806
195,58555189,25813
197,58555190,25834
200,58555192,25860
202,58555193,25891
205,58555194,25921
210,58555195,25954
212,58555196,25954
215,58555197,25987
217,58555198,26014
220,58555199,26036
222,58555200,26043
225,58555201,26039
227,58555202,26032
230,58555203,26029
232,58555204,26013
235,58555205,25980
237,58555206,25965
240,58555207,25972
242,58555208,25997
245,58555209,25997
247,58555210,26029
250,58555211,26060
140,58555212,26087
150,58555213,26120
152,58555214,26146
155,58555215,26159
157,58555216,26159
160,58555217,26159
162,58555218,26153
165,58555219,26136
167,58555220,26107
170,58555222,26070
172,58555223,26032
175,58555224,25990
177,58555225,25990
180,58555226,25922
182,58555227,25862
185,58555228,25825
187,58555229,25811
190,58555230,25819
192,58555231,25839
195,58555232,25862
197,58555233,25888
200,58555234,25916
202,58555235,25948
205,58555236,25979
210,58555237,25979
212,58555238,26002
215,58555239,26017
217,58555240,26019
220,58555242,26015
222,58555243,26009
225,58555244,26002
227,58555245,25976
230,58555246,25950
232,58555247,25950
235,58555248,25946
237,58555249,25963
240,58555250,25991
242,58555251,26056
245,58555252,26056
247,58555253,26082
250,58555254,26106
140,58555256,26150
150,58555257,26171
152,58555258,26182
155,58555259,26182
157,58555260,26171
160,58555262,26146
162,58555263,26113
165,58555264,26076
167,58555265,26018
170,58555266,25944
172,58555267,25888
175,58555268,25888
177,58555269,25857
180,58555270,25846
182,58555271,25859
185,58555272,25874
187,58555273,25892
190,58555274,25892
192,58555275,25913
195,58555276,25939
197,58555277,25961
200,58555278,25977
202,58555279,25983
205,58555280,25982
210,58555281,25982
212,58555282,25977
215,58555283,25970
217,58555284,25957
220,58555285,25925
222,58555286,25904
225,58555287,25912
227,58555288,25912
230,58555289,25939
232,58555290,25971
235,58555292,26005
237,58555293,26038
240,58555294,26067
242,58555295,26095
245,58555296,26121
247,58555297,26121
250,58555298,26140
140,58555299,26149
150,58555301,26151
152,58555302,26128
155,58555303,26128
157,58555304,26090
160,58555305,26025
162,58555306,25957
165,58555307,25908
167,58555308,25884
170,58555309,25880
172,58555310,25880
175,58555312,25882
177,58555313,25888
180,58555314,25896
182,58555315,25910
185,58555316,25928
187,58555317,25943
190,58555318,25958
192,58555319,25958
195,58555320,25966
197,58555321,25950
200,58555322,25938
202,58555323,25929
205,58555324,25929
210,58555325,25898
212,58555326,25865
215,58555327,25853
217,58555328,25868
220,58555329,25902
222,58555330,25939
225,58555331,25939
227,58555332,25973
230,58555333,26006
232,58555334,26040
235,58555335,26073
237,58555336,26100
240,58555337,26119
242,58555338,26130
245,58555339,26130
247,58555340,26129
250,58555341,26119
140,58555342,26109
150,58555343,26117
152,58555344,26098
155,58555345,26046
157,58555346,26046
160,58555347,25999
162,58555348,25971
165,58555349,25957
167,58555350,25955
170,58555351,25958
172,58555352,25958
175,58555353,25959
177,58555354,25963
180,58555355,25972
182,58555356,25984
185,58555357,25994
187,58555358,25998
190,58555359,25994
192,58555360,25994
195,58555361,25984
197,58555362,25967
200,58555363,25950
202,58555364,25923
205,58555365,25885
210,58555366,25856
212,58555367,25857
215,58555368,25857
217,58555369,25879
220,58555370,25914
222,58555371,25952
225,58555372,25988
227,58555373,26017
230,58555374,26049
232,58555375,26049
235,58555376,26081
237,58555377,26105
240,58555378,26120
242,58555379,26123
245,58555380,26118
247,58555381,26110
250,58555382,26110
140,58555384,26083
150,58555385,26074
152,58555386,26054
155,58555387,26030
157,58555388,26015
160,58555389,26015
162,58555390,26010
165,58555392,26009
167,58555393,26006
170,58555394,26004
172,58555395,26008
175,58555396,26012
177,58555397,26013
180,58555398,26013
182,58555399,26015
185,58555400,26010
187,58555401,25972
190,58555402,25952
192,58555403,25931
195,58555404,25931
197,58555405,25887
200,58555406,25842
202,58555407,25823
205,58555408,25834
210,58555409,25862
212,58555410,25895
215,58555411,25895
217,58555412,25929
220,58555413,25964
222,58555414,25998
225,58555415,26034
227,58555416,26064
230,58555417,26085
232,58555418,26085
235,58555419,26097
237,58555420,26099
240,58555421,26093
242,58555422,26084
245,58555423,26077
247,58555424,26054
250,58555425,26054
140,58555426,26023
150,58555427,26022
152,58555428,26046
155,58555429,26057
157,58555430,26063
160,58555431,26063
162,58555432,26060
165,58555433,26060
167,58555434,26056
170,58555435,26058
172,58555436,26058
175,58555437,26058
177,58555438,26052
180,58555439,26039
182,58555440,26039
185,58555441,26019
187,58555442,25995
190,58555443,25968
192,58555444,25933
195,58555445,25882
197,58555446,25845
200,58555447,25845
202,58555448,25833
