experiment_id,channel_id,baseline_140,baseline_150,baseline_152,baseline_155,baseline_157,baseline_160,baseline_162,baseline_165,baseline_167,baseline_170,baseline_172,baseline_175,baseline_177,baseline_180,baseline_182,baseline_185,baseline_187,baseline_190,baseline_192,baseline_195,baseline_197,baseline_200,baseline_202,baseline_205,baseline_210,baseline_212,baseline_215,baseline_217,baseline_220,baseline_222,baseline_225,baseline_227,baseline_230,baseline_232,baseline_235,baseline_237,baseline_240,baseline_242,baseline_245,baseline_247,baseline_250,max_reaction_R_140,max_reaction_R_150,max_reaction_R_152,max_reaction_R_155,max_reaction_R_157,max_reaction_R_160,max_reaction_R_162,max_reaction_R_165,max_reaction_R_167,max_reaction_R_170,max_reaction_R_172,max_reaction_R_175,max_reaction_R_177,max_reaction_R_180,max_reaction_R_182,max_reaction_R_185,max_reaction_R_187,max_reaction_R_190,max_reaction_R_192,max_reaction_R_195,max_reaction_R_197,max_reaction_R_200,max_reaction_R_202,max_reaction_R_205,max_reaction_R_210,max_reaction_R_212,max_reaction_R_215,max_reaction_R_217,max_reaction_R_220,max_reaction_R_222,max_reaction_R_225,max_reaction_R_227,max_reaction_R_230,max_reaction_R_232,max_reaction_R_235,max_reaction_R_237,max_reaction_R_240,max_reaction_R_242,max_reaction_R_245,max_reaction_R_247,max_reaction_R_250,responsivity_140,responsivity_150,responsivity_152,responsivity_155,responsivity_157,responsivity_160,responsivity_162,responsivity_165,responsivity_167,responsivity_170,responsivity_172,responsivity_175,responsivity_177,responsivity_180,responsivity_182,responsivity_185,responsivity_187,responsivity_190,responsivity_192,responsivity_195,responsivity_197,responsivity_200,responsivity_202,responsivity_205,responsivity_210,responsivity_212,responsivity_215,responsivity_217,responsivity_220,responsivity_222,responsivity_225,responsivity_227,responsivity_230,responsivity_232,responsivity_235,responsivity_237,responsivity_240,responsivity_242,responsivity_245,responsivity_247,responsivity_250
20240726151624s1c0r61,0,22069.825429216697,26888.592035412246,43220.41758987677,64799.524092801905,87200.72001470586,108597.90747439326,124072.55135145833,135845.89528129602,140319.9717890757,141502.96291059305,138241.9581846234,132303.33163917702,125565.67566019362,116775.30573246421,110549.63352900595,103353.1717230367,95379.61247362956,87847.29221607507,81398.6024965752,75558.48440597186,69593.7421473286,64658.10565277167,60374.23747979383,56136.15833717867,52358.29064311534,49085.78324267223,45151.84041077539,41427.78539266705,39090.83420391315,36557.362405799715,34222.39711339191,32649.140312458585,30639.062854771793,29184.55598587236,27946.557076473648,26645.133464205013,25502.506859397043,24541.227896424236,23768.880752100446,23133.61740263454,22469.142894879886,21150.292709529058,23417.89016627016,33874.948037317154,56590.35674749104,79598.28580550346,95696.71103307631,116388.03485330216,124463.97837222632,132187.95702881418,134412.90780085966,129525.50971301987,124108.56622101789,117099.51212226198,110640.00199528516,102487.065237207,96256.63735448994,88412.87064710699,81146.36833915018,75034.7334377721,69127.42701170157,64376.4477887629,59939.682391290415,55363.80567367771,51636.95562516441,48758.81234468738,44851.63099295712,41581.51233310708,39062.50347137466,36415.305088209134,34204.327283125225,32499.42431432452,30649.282226107767,29012.788914979912,27477.082273972395,26270.779910639165,25027.52672778088,23985.72845211515,23182.944267892464,22584.955267257355,22016.834123887078,21451.17576765375,0.043476122638877346,0.14820728274407458,0.2758814431911307,0.14506300750038692,0.09551002427085886,0.13481337343827637,0.06602496990212003,0.0914474778801504,0.06151857508841685,0.052748320274699445,0.06729522617526018,0.06602900724487903,0.07229887968356552,0.05545285273440714,0.07866913032525691,0.07372514315466838,0.07879782406715163,0.08257823503472728,0.08481230980957366,0.09303192194874654,0.08104352659663827,0.0787195239153764,0.09050013352854269,0.08713144796285488,0.0738221077450043,0.09440352905739324,0.08586335314277704,0.060551211804069194,0.07347265412779214,0.06879349221510234,0.05301548674842138,0.06524975272168998,0.05605369220303391,0.0621417403374509,0.06378863404644575,0.06463310394265065,0.0632367038720536,0.058589781040579325,0.052420979844024274,0.05072406289039577,0.047455073710277906
20240726151700s1c1r61,1,25623.107897859998,30203.792475259444,48207.827581570746,70318.52606353023,96825.47813545851,119807.72140344721,136368.75585167093,151220.6366133456,157572.34514560428,159774.48504397337,156488.5404527046,152441.91002447158,144261.06193188144,137545.83417743063,128482.04169850762,119941.08381498272,110669.29006327949,101790.87417396693,95961.71949102782,87350.96063354072,80856.7542155046,75052.24609831204,69750.45610194554,65599.644703234,61322.520170275166,57111.65411436619,52179.135470007015,48701.39711911184,45194.95532809338,42719.53875222512,40151.71060262532,37720.96516337717,35917.404960677006,34097.98860804557,32649.170742935967,30994.378536825803,29816.10576627064,28640.577186601848,27596.77279715943,26760.10749528723,26088.267153510777,24268.915094139753,26404.57514892858,34199.92620396832,45887.59909764305,58165.4380650713,73354.07027906386,85013.06918278974,99483.400246802,110430.5716989897,118521.44679571164,125932.53465818614,128040.42512475766,129675.58949017097,126250.09514214561,117719.03313757558,109686.56914256653,101154.62796808474,92776.5545515749,86138.06614611391,78996.7726429057,73476.85627452462,67917.39693422175,63818.489032125304,59749.87645393027,55707.19648820172,51792.38097616401,47204.36303677372,44343.854313087475,41427.86241364386,38893.07672879414,37066.88065075589,34961.33529403688,33308.694305317425,30958.509934336347,29885.220520434978,28514.97546634334,27419.649565210842,26396.186652474666,25801.334364438273,25164.856109611388,24655.880303683243,0.05579947840549515,0.14388481181394908,0.40958864338067036,0.5324080458840577,0.6646565616360895,0.6332798023021469,0.6040916668760592,0.5200589871093266,0.4268906039453735,0.348063910486742,0.24263790034446187,0.19057641269105474,0.11247662338805875,0.08947113285393637,0.09142963779148228,0.09348924624570709,0.09406057128890555,0.09716161228407061,0.11404543640729381,0.10575353538047705,0.10043840081300104,0.10505186426683033,0.09295060349727446,0.09790427355635023,0.10080068709368128,0.10270377684799281,0.10538797927127597,0.09826711893959783,0.09093138518314836,0.09838414302147735,0.08322334919236107,0.07893376629155768,0.07831921093776173,0.10140923062408769,0.09248552208644578,0.08695091017731849,0.08739922789167753,0.08502707469363835,0.06958703791675958,0.06339203287025974,0.05809514128820448
20240726151735s1c2r61,2,27910.41259495344,33775.88150935866,52804.06663452564,78698.89545322418,105508.05514285795,130922.94801683266,150660.71879471425,162745.15431778488,171361.45340311222,174073.8407193019,172427.75106728062,165476.29832417995,159875.62681059432,150289.51791625825,141249.9891651931,130885.01640309978,121706.89200061269,112550.90930288461,103544.25723273453,95912.84884448568,89493.61765837025,82697.62167544596,76764.54293628807,71312.13160721914,67271.36218033929,62451.885237153474,57181.9377351325,52857.51311158757,49680.07765801656,46551.18758660014,43594.94645627975,41267.20382468112,39176.00379698653,37199.1276332991,35515.84832637774,33677.137316096414,32213.65353760157,31030.700340274278,29939.64443315952,29022.29522155234,28302.238985831795,27069.86584736999,28757.691974359674,38589.44147792556,49783.3330014973,63673.699636452504,79176.53781584847,93790.66370164265,105901.53095539368,116488.86370723545,127903.16875794352,136450.6352975339,142099.80867346938,140616.30056933797,131956.53450624313,124076.82251449401,110669.29006327949,102540.97610152425,92287.22986453297,85931.40093903852,81331.94060184085,77061.22829111214,73475.81430461665,69523.613472787,64873.52959925207,60999.986993663144,57197.969502484004,53450.19905179686,49827.64794135837,46695.26581619842,43611.279503762154,41312.99495664434,39232.9230331292,37192.488720072826,34634.161475898654,33521.03606236163,32050.314128328035,30618.630922877684,29590.569246957315,28710.75715604801,28055.38072678411,27366.796205145292,0.03105101267670718,0.17449903627430174,0.3683552964800312,0.5808281749809157,0.6570115407972263,0.6535573748038563,0.6063509186157467,0.5367592219826742,0.4710543819346096,0.36098145503131573,0.26366396676202886,0.16450753782805805,0.13696368175864193,0.1389319860408107,0.13840753093667457,0.1826678957483252,0.186909825006079,0.2195718678315124,0.20496414699663656,0.17927653188586046,0.16133131592832384,0.12550806626786692,0.10415064899259474,0.09924852320724198,0.10280945121066387,0.09185493436862835,0.06981711480100072,0.060806907317700665,0.06392108042744504,0.0674116447921318,0.05523568315563154,0.05185136957126879,0.053331066168830876,0.07405884964720055,0.059509266369482505,0.05075841632174494,0.05209320490982883,0.04866858360506354,0.042802329121182314,0.03446449378764371,0.034181669409685256
20240726151811s1c3r61,3,29060.36183384304,34145.1953950975,56251.97985119515,85928.88248935902,113384.4939440504,141843.56373482314,161301.27055142127,177316.23967135663,181371.15175782202,185435.18886909992,182222.47347692537,175568.44378655145,167946.9065437015,157969.45887145432,147908.21571898082,137831.60432067112,126285.88480217224,117948.43963715673,108773.2970463615,100601.83413545837,93151.79658964582,86603.44183040196,80683.0893025585,74258.84683465894,70065.2413355364,65518.311514321635,60054.381520655996,55822.31195719044,52421.530181184906,48835.48269777876,45980.90483016334,43308.57929888908,40850.64983810758,38808.73761772188,36830.44293453739,35422.66716722748,33723.46756595913,32433.175290318144,31460.783597535727,30354.69815922401,29761.97056221785,27793.369663809037,30014.086800172714,39147.58606681722,53201.359132991915,77110.53839223053,103470.71554043132,126200.90190206186,138388.10472909297,156114.25024587556,163826.06885489816,162936.80310801396,156194.99938684242,142872.51210328133,134610.71142412937,132808.37659133947,124391.22550228666,114824.9155763796,103357.72245094541,97240.79632416347,85591.00649027296,76731.6796718181,71556.19715371108,66900.24199346274,62330.8968234856,58661.66730891152,53989.08985249941,52286.32308747455,47535.65152149609,44817.372507281165,41914.656180252954,40543.75259234861,39779.27955855911,37836.051560654785,34176.52974516967,33246.641665780844,32035.39604637531,30814.45987524674,29845.711468282647,29108.0383932381,28621.89571970558,28109.976684952824,0.04558613026630631,0.13763899006585856,0.43692077859370704,0.615163294504476,0.47041502119086154,0.37085708737944856,0.2781308859155305,0.2812968283543513,0.16178472799355315,0.13190281720878683,0.11836288672072803,0.12403370450885909,0.1755018797618264,0.17352814794750304,0.1136964362880859,0.10804925157793699,0.09981256392188675,0.14116717009835633,0.11859734965305213,0.17537856207931513,0.2139939720863231,0.2102856953726544,0.20602088869039625,0.1913649669593558,0.19439566841109057,0.21354724988549667,0.14856769370042633,0.17432516796255637,0.16966986792160443,0.16511710099118937,0.13410579658185906,0.08872206283008444,0.07967528727515627,0.13553768937605226,0.10779438431055666,0.10573526595234428,0.09440398119874871,0.08669466046353835,0.0808280232598626,0.06054114851398307,0.05876895223998302
20240726151846s1c4r61,4,29149.263004858265,33002.11213093063,47529.60254901284,76514.04175226277,102947.35552621333,128150.09119620363,148858.63943156257,159120.65860262662,165434.69240568823,166758.6809889195,166436.70697724752,162435.37844159067,150857.31046218303,145892.8360431558,140026.26479948102,133745.67530193052,123090.34760615996,114663.10751767442,105284.1381367105,97424.21464682867,91690.60840081812,84152.08280452217,78073.81256947824,71168.28282708049,68283.27440398521,63048.05169868906,59275.9969612546,53780.5896152255,50394.16455159377,47296.07028689528,45033.638844614245,41814.75590426229,40103.57893818812,37660.67996307684,35885.24211706038,34234.52384247724,33035.96900263658,31802.003205101944,30736.556050700892,30073.8220915429,29405.964291503547,8606.258413180196,10633.157145219184,17569.585197629214,28515.101860697752,40492.80859310916,49552.635401448686,54831.663038320316,58465.32213807412,59446.67597219422,58661.66013571449,56274.42220087181,53657.08645551407,50194.44273828309,46247.03041694235,43529.17161555019,39794.15473379743,36383.05644344367,32743.880233774977,29994.21012891628,28100.86465731757,25530.582362052864,23410.724986065874,22099.69347381583,20312.57228384453,19065.905252446202,17787.099788911168,16453.53394636034,15343.606575509079,14255.98132607172,13379.946576654884,12776.432067507965,12121.985990231708,11587.24806564545,11042.162323994333,10598.809946113404,10142.97659493045,9758.10072597634,9359.813012189661,9089.664005185485,8913.952186494234,8735.968368342019,2.386984401980906,2.103698335331087,1.705220528224328,1.6832813758144685,1.542361448934721,1.5861407805659744,1.7148299209442075,1.7216245935811436,1.7829090474809588,1.8427201105990045,1.9575906862828538,2.0272865929137303,2.0054584179520094,2.154642248980137,2.216837343843653,2.3609377104909193,2.3831777656585857,2.501817948851419,2.5101487148418045,2.466947221549606,2.591402933961333,2.5945953341731074,2.532800699791682,2.503656840334482,2.581433637682863,2.544594253527181,2.6026301191281123,2.5050813738321582,2.5349488329808327,2.534847468630159,2.5247429491008146,2.449497131737158,2.461009785152486,2.4106254606709734,2.3857803186875275,2.3751949954797253,2.385491698675942,2.3977177924051385,2.3814842917368844,2.373792170111541,2.36607952909569
20240726151922s1c0r62,0,22239.878045324927,26888.738957770438,42259.31148932087,62863.00318050665,84804.18275225729,105732.64516762433,120751.51421627251,132341.89644957992,138653.983353151,140194.62834513292,136127.05830528276,132071.9738840267,125494.00474180627,119071.81805762398,112061.39988982107,105312.7250696799,96701.41176979712,88238.25132216612,81126.72864722148,75769.45239085691,70925.24657023369,64799.558452257406,60207.57332693476,57062.941666457824,52857.62013731041,48739.64993427683,45778.28973205411,42008.273329561234,39411.58984906089,36641.45872436148,34646.204578067205,32721.555274185688,30999.576641692875,29435.010474136936,28051.63806801223,26854.252879686217,25768.80720352608,24655.88186815664,23915.67318965854,23175.923589658167,22646.585661421475,21320.65503415191,23967.41355260745,31020.30877382436,38171.254189305764,48893.073110367746,61704.33964153923,75472.05167901324,88172.99384342504,96651.84968018018,105458.82070727981,112522.81610376609,115522.98164055607,116194.93022233779,111756.37549263918,103271.66280483577,95668.08946043666,87934.23195169773,80606.13371826582,75139.06848979653,69640.98934342462,64096.53024253147,60271.6285404666,56077.25777772865,52358.14450798721,48701.39711911184,45195.40473110319,41852.40599778561,38724.65926737226,36260.985290410325,34334.90203292135,32180.93635311182,30496.435589681787,28927.41790297809,27525.78657731587,26096.526865107877,25235.86328150348,24246.38673744056,23296.472255841167,22694.67345275123,22136.319725093126,21673.20235718548,0.04311420121476495,0.12188738675330169,0.3623111168055244,0.6468676368019011,0.7344825628126577,0.7135366131759937,0.5999500680044489,0.500934590976787,0.43457144184984964,0.32937792595148285,0.20977294222488485,0.14325281436175175,0.08002995054667883,0.06545883877082814,0.08511276807459045,0.10081350702871261,0.09970155676022974,0.09468407988126626,0.0796877081093712,0.08800080391176879,0.10653800294436211,0.07512539517246886,0.07365402148545308,0.0898579810778608,0.0853409401794667,0.07842047713170519,0.09380305960130975,0.08479387874060929,0.08688689878164402,0.06717819346705967,0.07660647900063355,0.07296327067340136,0.07163303498655704,0.06936128388042029,0.07491844462714381,0.06413054232105186,0.06278958108569,0.058352595079052216,0.05380115908912941,0.04696371743251304,0.04491183574047519
20240726151957s1c1r62,1,25923.795602789032,31115.458071056804,47544.90050862347,72066.59243714783,99354.5204324648,125390.37073485018,139659.173688281,152963.9786359223,160281.15609959664,162589.86596820623,159875.62681059432,153677.98353909465,147636.9195868728,138241.9581846234,131228.1000537843,120989.4131754087,113044.42843803938,103489.43801953018,95868.78547294898,88896.50518003963,82340.4823139647,75226.39734339909,70286.79587300094,65816.29087768035,61374.61484182165,57373.044372542114,53179.67738371471,49240.70083255375,45646.803332095915,43235.31861724282,40447.119158721034,38101.73690421857,35904.76408477186,34502.05761316873,32565.872158040274,31260.49434440927,29994.21012891628,28598.589297548708,27771.016942332426,27095.8956198229,26387.80342721114,24298.977307314926,26523.023839225247,38376.65081115911,52527.40740740741,72561.99898155394,93393.38188396173,106449.4373468436,120374.57585470198,129785.71479670085,135376.64583385387,137974.55669841275,138147.95661508228,134927.83336243388,126939.21668252013,119605.70598359502,110939.70651584335,101950.9402386929,93293.3640448251,86645.91812562686,80223.40039920014,74464.51249287813,68510.60150017601,64658.37944050114,59965.39327304659,55764.84587981037,52126.83759933291,47861.838463030675,44520.40230090251,41481.51642637838,39447.369476531756,36935.273185892525,34803.27800887217,33383.07680874881,31035.926312943593,29776.718197706592,28734.203206966464,27703.778435699158,26717.437958873204,25899.247651278685,25156.97904544494,24701.938078636802,0.06686776463571475,0.17314896897388254,0.23890176718595857,0.37198076193238894,0.3692362645318219,0.34260445660532635,0.31197662636046,0.27073327195401564,0.23496762606473687,0.20101857278803337,0.15873267243070988,0.11241590034721427,0.09419173129609693,0.08904058018864136,0.09717257194889495,0.09058710334816089,0.10881202442443216,0.10929045253214498,0.10644318332399672,0.10811190672149529,0.1057680975463291,0.0980256441509395,0.08704852304068478,0.09757123709657445,0.10059687018775199,0.10064310468119286,0.11110812061245046,0.10602551386997572,0.10041308188696774,0.09602539259213749,0.0950810883448363,0.0947743742559406,0.07553789276134615,0.1116812582062221,0.09366895108502926,0.0879193036690964,0.08267578729498015,0.07040912162203594,0.07227118394542731,0.07707271095131873,0.06824830275290594
20240726152033s1c2r62,2,27757.48721694667,34791.161517092,53908.974635535116,81399.90523846445,107669.21314297881,135485.62686258124,155316.0846527114,167513.62706248788,174302.4085778086,176964.87000313165,174073.62583141564,168709.41686470446,160281.11012308663,150847.17905721744,140403.86745027412,131189.72716357163,122188.56308386772,112000.0,103516.73590975867,97574.57682991473,88983.67999309427,82618.12376839736,76800.43396852551,72292.3945176028,67048.55031108549,61717.62879039175,57661.47116355621,53331.476320658476,49493.87319552587,46113.70677927904,43751.35685312022,41175.83172358354,39076.66362836375,37258.86846387743,35453.65146731535,33968.66408269077,32251.931699522822,31129.666777342056,30093.769014921774,29003.28674233578,28357.48848674217,27091.553956322918,29184.53719295307,36982.89524933545,49680.34358558156,62559.6902064449,76969.81342540287,92519.83624076977,101790.8938520774,113822.82637455332,121673.39017282211,128186.37374474457,133868.23155283497,135801.26111348963,133508.50531802364,127304.06884005918,119413.65335760996,113167.53827099218,104533.39858986257,96701.41176979712,89470.73466355613,82578.33466267635,77125.14769283385,71799.93343356553,67137.3514284812,62694.819200646954,58292.94546302012,53624.33534443902,50065.15227336725,46713.31839410478,43784.39445545158,41016.71458377218,39027.19147717718,37119.69625329024,34069.026558969796,33026.99869146927,31694.84344565519,30384.988970545342,29571.064727030367,28706.217722931266,28050.822777220164,27441.712741582505,0.024580843966993227,0.19210941352507405,0.45767318302381454,0.6384730733240875,0.721063719907723,0.7602436699926571,0.6787328097784706,0.6456641721401799,0.5313484485461373,0.45442540683525623,0.35797293227161253,0.26026477609901355,0.18026230985542258,0.12986943189793232,0.10290164901699339,0.09861580711123263,0.07971389102123694,0.07142790257334575,0.07047802110878987,0.09057533948762275,0.07756689883106826,0.07122159554806129,0.0696449188157926,0.0767835337474263,0.06944323575613098,0.0587495330724741,0.07528551716652365,0.06524146834621303,0.05952381241603244,0.053199601200318636,0.06667141181585445,0.055054954381303034,0.05272045767077227,0.09362879504016242,0.07347481975323644,0.07174102755655909,0.061442929296017246,0.052706998029969476,0.04833626308359307,0.03395493860126986,0.03337166866308561
20240726152108s1c3r62,3,28064.45565328704,33515.22098231663,55765.304167583105,80147.15886697927,109037.18324850265,137749.74857221692,154445.8092102456,167297.28759902876,175165.834203237,177198.89440006058,174187.9634160111,167297.28759902876,159069.0459704459,150800.34863180935,140952.09703833947,130732.88123249388,121638.27044555901,112305.58849375235,103735.34274243235,96453.95854762803,89182.48244381952,82737.43762823389,76998.1806387829,72292.56225769664,66796.19558547687,62532.712810815276,57397.00151122466,54008.11287731875,49778.36718838118,46560.18533950773,43875.44548512615,41374.30054421362,39390.032507403404,37093.27419133075,35740.9761827634,33688.63957471899,32543.727071575147,31265.743868133955,30228.877454833222,29174.96025105881,28463.900006791788,26421.362693767693,27921.424167879642,41208.4444464182,66325.66748599349,96850.31291679488,120450.25434417011,138077.62211916503,154928.4142757588,164102.5056817858,167838.38638693478,164523.45712556806,154253.99253991674,141588.3042492362,134137.5059639374,126688.412425909,118079.81725342647,110193.696399145,101790.87417396693,94578.81075887717,88064.2662363351,80759.94234447839,74619.50803086358,69860.58059170586,65498.884901146244,61322.100464855794,56158.08701522836,52210.70573058446,47694.713255539275,45576.893011517,42912.073211411465,40292.02225494475,38363.07914187848,36337.94916863636,33816.96675699379,32665.92329338153,31270.99339185864,29914.87837182413,29031.838773198335,28224.208559502273,27472.622969244796,26905.786991333815,0.06218804754937657,0.20034066961641583,0.3532494350785953,0.20838827417612604,0.12583201813893607,0.143623559138496,0.11854337321187614,0.0798360544841985,0.06741718217821902,0.055770960473524145,0.05874242165399468,0.08455726068637581,0.12346176341259496,0.12422209991254585,0.11258870751713212,0.1071568729811887,0.10385869991110308,0.10329721996310903,0.09681377794968471,0.095267838702906,0.1042910613211574,0.10879098256735542,0.10216920596168722,0.10372203079187847,0.0892678998130263,0.11351216065921754,0.09933395283722679,0.13237105731097443,0.0921843043535786,0.08501365361965618,0.08893629630966537,0.07849269322722296,0.08399162331927434,0.0968835394930676,0.09413641432277875,0.0773127400388176,0.08787763289811834,0.07694673122110074,0.07102657603683404,0.06196486166318205,0.05790995877429017
20240726152143s1c4r62,4,27199.80369901775,30914.333793052312,49827.64259256894,78220.9078409026,104832.48241351984,130005.79822218911,153031.0275064616,163424.72617594557,172971.905041899,177810.41099749564,169593.01585674164,161262.7029796184,153391.46944243644,141760.63092478557,131037.30892502858,122527.21456466673,114036.1474249969,105065.58660421114,95846.609576781,89125.76219202565,82005.57858702337,76908.62346455289,72292.77193335614,66501.57128431356,62437.17494211254,57975.962321831765,52400.38991854494,50065.10372284221,47072.74696723107,43918.892150070744,40843.082246077225,39289.954208830335,37272.23422096815,35140.17461548437,33665.51457356423,32356.11576907835,31155.87664254372,30405.211186335542,29673.848485118095,29160.62820652635,28617.260682447468,8547.85716293121,10831.256827664238,19276.782527788077,29974.350970470252,40618.30547356513,47721.074930402174,54107.25111910238,57697.75038090622,59133.346369884384,58464.60916037031,55695.70456506293,53125.78278601928,49906.624492865805,45910.36502457049,42227.8204703392,39076.66710195657,35360.631267830875,32721.761473597122,30572.735599194195,27775.543499592997,25446.48503949788,23867.814222430134,22256.579813442713,20580.131091333686,19250.877702342572,17908.14120114848,16533.314827061273,15295.812575345948,14364.880262698463,13515.974860787803,12799.65145383345,12069.329503308745,11470.419225960008,10937.460704797499,10520.071504856369,10090.609984788083,9637.241574101789,9355.270304949558,9085.276751788613,8891.488888873992,8686.927842828707,2.1820610921030483,1.8541778931964439,1.584852659967547,1.6095947137592161,1.5809171798598554,1.7242847821804812,1.8282905588680798,1.8324280426369506,1.925116125847914,2.0413341259112148,2.044992736533667,2.0354885052546785,2.073569310710723,2.0877696321716797,2.1031037705834033,2.135559495004419,2.2249465955869576,2.210878078461258,2.1350354392005153,2.208785534415614,2.222668217623566,2.222273424278494,2.2481527952328126,2.2313482838949183,2.2433417274535374,2.2374081525621246,2.1693819700800367,2.273124816104114,2.276932776771255,2.2494061732451947,2.1909526906566557,2.255355170977741,2.249422142881502,2.212827507583258,2.2001222195137413,2.20655696908871,2.232862474493643,2.250062285239281,2.266146898527469,2.27961138690904,2.294290133429828
20240726152219s1c0r63,0,21973.906482749437,25549.231007635462,42944.65386468175,63901.57659159179,85551.59860232836,106495.90271809103,122950.99829585817,131495.573762474,137260.06403419015,138861.09935755195,137138.24442927763,132884.5025563351,127158.16988090912,118706.7078362384,110190.96049326607,103135.67979445188,95668.07191727507,88172.90329888492,81010.6001648203,74378.61444241626,70207.61962024751,64601.61024100155,60374.23747979383,56262.7521298758,52168.623687180094,48548.87773614914,44706.66456596907,41466.143758912716,38696.700391611346,36312.26197363637,34239.87239070995,32323.16521190276,30828.927137553837,29213.293085313635,27694.87087838786,26590.01518573723,25327.14604095026,24465.33573140041,23634.18552826052,23091.348936936385,22428.450874385147,21156.57047112712,22290.145055094064,32246.703057378454,53898.06402997098,77924.39766456821,95181.46268737261,111090.46915258798,124709.09731834456,131342.5239226528,133430.27739220482,130240.45487775968,123160.1062965952,115173.1935943728,107324.38783306454,103680.64527702212,94987.79403406168,88456.58228374277,80759.8139417732,74516.47676063656,69813.31260242965,64208.28934634516,59271.27554474134,55937.7553823034,51918.20721579266,48989.29845422117,45246.7795016781,41930.24328483424,39483.28676851763,36544.21967698,34275.46708911981,32066.647951888317,30395.17847617348,28984.2947895019,27222.367057881216,26030.545527656403,25011.89511721513,24037.564138194215,23225.43184787342,22581.538108357403,21940.9608129511,21505.602472984556,0.03863272701677967,0.14621196696952787,0.331753320277977,0.1856005914434733,0.09787949815912644,0.11887230676293736,0.10676459676283478,0.05441845534977796,0.04505425915998207,0.04070157142358166,0.05296195838683171,0.07895735520332803,0.10406046678488456,0.10605529864170538,0.06279200133109875,0.08577823964906961,0.08152575475276613,0.09179180826811284,0.0871501671374546,0.06539299840970059,0.09343544789896874,0.08993116222438258,0.07931104970461433,0.08368056500921717,0.06489836215821487,0.07297974067631863,0.06621524378655419,0.05022016029263643,0.058900716273529996,0.0594242779892884,0.06777211144994832,0.06343067658709778,0.063642478157518,0.07313566903271984,0.06393739804504595,0.06309478194780671,0.05364860995657117,0.053385611585109016,0.04661539948483551,0.05243107326941887,0.042911999445720106
20240726152254s1c1r63,1,25607.085461193827,29639.439749041354,52211.02560513833,73732.30545557101,99897.41771254165,124213.3663685054,141375.56966665352,152583.90243421216,160333.8425194525,162590.1493611715,159270.14513120646,151923.2355027118,144962.556705799,137261.7475200789,128038.97729336534,118972.12312189164,109774.86463192127,101259.87300573105,93932.61672626864,86645.85967399806,81049.28380166386,74688.58393905923,69033.90251771093,64376.48174201065,60761.78284835001,56485.50787694735,52231.8981084891,48207.827581570746,45014.207782403406,42070.941512816884,39533.592218534744,37345.34088492014,35416.40365273745,33758.343850500016,32120.97370103287,30720.997633901265,29454.397904479818,28445.30326759328,27525.739373434724,26636.772498586666,26146.157583758988,24145.409283511464,25977.193652944406,34502.05761316873,43578.41107994413,59092.56321256177,72689.75733396168,81387.60842266423,93361.91413841922,102864.72191785519,112735.39776802826,118673.58995189842,123090.34760615996,125350.749999792,119439.01208342725,114856.50995553569,109419.85135394914,99897.41771254165,92101.7886588853,85550.89913351706,78144.59199644875,73595.02111367897,69080.17706527414,63624.506042406574,59635.89851282822,56123.15006559528,51688.53203540733,48273.88121418762,44740.67965789444,41558.403024250045,39034.1935670876,36902.477638674376,34760.9806364966,33285.85226112109,31503.16786910908,30073.8220915429,28607.915907135208,27410.855047638543,26640.887833843968,25866.551069074267,25160.92972246166,24571.733349173286,0.060536400958028924,0.14097928148146388,0.5132728079733557,0.6919457049572064,0.6905243618084529,0.7088152571183666,0.7370650447480687,0.6343270576906754,0.5586863944228664,0.4422280187073775,0.3420858440008674,0.23424166441389516,0.15645543968456166,0.14922038558224693,0.11477335801804345,0.08729925739930855,0.09887589835207078,0.09943438102775914,0.09797345998281615,0.10878894444718124,0.10128759493757888,0.08118692093805269,0.08502064395908904,0.0794921070596879,0.08265096982855069,0.09280541839056355,0.08199085705870734,0.07749430608089858,0.08315537909714288,0.07779712268193939,0.07129913079610994,0.07434658634774371,0.06400771639862479,0.07158568912056262,0.06807088248572346,0.07386353251405575,0.07455232072438855,0.06773105479829478,0.06414416440482329,0.058656130453219824,0.06407461013077742
