channel_id,baseline_140,max_reaction_R_140,responsivity_140,baseline_150,max_reaction_R_150,responsivity_150,baseline_152,max_reaction_R_152,responsivity_152,baseline_155,max_reaction_R_155,responsivity_155,baseline_157,max_reaction_R_157,responsivity_157,baseline_160,max_reaction_R_160,responsivity_160,baseline_162,max_reaction_R_162,responsivity_162,baseline_165,max_reaction_R_165,responsivity_165,baseline_167,max_reaction_R_167,responsivity_167,baseline_170,max_reaction_R_170,responsivity_170,baseline_172,max_reaction_R_172,responsivity_172,baseline_175,max_reaction_R_175,responsivity_175,baseline_177,max_reaction_R_177,responsivity_177,baseline_180,max_reaction_R_180,responsivity_180,baseline_182,max_reaction_R_182,responsivity_182,baseline_185,max_reaction_R_185,responsivity_185,baseline_187,max_reaction_R_187,responsivity_187,baseline_190,max_reaction_R_190,responsivity_190,baseline_192,max_reaction_R_192,responsivity_192,baseline_195,max_reaction_R_195,responsivity_195
4,29060.36183384304,8529.512446201483,2.407036687868921,34115.76369833743,10055.919485190418,2.392605096787072,51533.36339473243,18097.164883442863,1.8475931852662963,74894.62750400437,27454.94763387816,1.7279100474986089,102325.81100230305,38277.77777070584,1.6732432487398334,126069.20760161862,45692.31681016733,1.7590898514816835,147824.37736345117,52729.39822264975,1.803452767263968,163578.53875553273,57074.96414006235,1.8660296369895195,168055.52711860937,58587.65872131877,1.8684458602107887,166165.99117854866,58109.86292399555,1.8595144234961367,165195.8083090921,55730.19340401724,1.9642066215615208,157985.60931280834,52708.72613281044,1.997333096511026,155379.48058478782,49630.93561427648,2.130698195826324,152441.91002447158,45936.84756508755,2.318510479163331,146827.27571844726,41899.33232405967,2.504286764830744,137831.91594834998,39005.91486972734,2.533615771061479,128259.99584777949,35653.19896449703,2.597433037509454,117034.56892961268,32268.347257921305,2.6269155031137443,108248.32539969032,29435.06345187464,2.677529881213702,101206.98788455292,27587.8803655296,2.668530765814421
0,21550.559432802176,21006.56960596567,0.0258961761506275,25386.710639589302,23332.301977646493,0.0880499774051886,41198.85111303244,33365.8913707137,0.2347594930190888,60878.92513444796,54019.02934435904,0.1269903564234493,85010.68465795096,75945.73656579417,0.119360855553801,104727.2727272727,94506.04171191547,0.1081542600896861,120548.1804523285,109449.4863166306,0.1014047165428448,130884.92211562752,122639.12138450016,0.0672362997878548,135725.63771733042,128482.04169850762,0.0563782760848432,137667.96199721962,131495.573762474,0.046939893550296,135007.3464513602,129450.57776561491,0.0429257928520525,129002.3992010176,122326.68787370076,0.0545728118970192,123404.87988223584,116038.36192354791,0.0634834707813383,115173.29261231776,109597.09832369376,0.0508790321451282,108802.57312545742,103462.24155602069,0.0516162368910706,101180.60371340104,95424.33078592057,0.0603229059095458,93410.9767427676,87934.3971226012,0.0622802884806359,85655.34152696698,80586.83094308255,0.0628950229779385,79521.86222082414,75331.21766651033,0.0556295873626482,73174.19290691847,69375.21875520141,0.0547598151023089
1,26010.09526207953,24190.22014474912,0.075231854296516,32199.572194284112,26530.82566925261,0.2136664194209827,50434.469138214365,31834.245486672786,0.584283477342928,77869.72775156921,40760.67923381337,0.9104129081090416,99560.88657473856,51709.27894283253,0.9253969231481384,127744.00406342756,64390.66049587978,0.98389025799171,144786.72799944927,77961.03647046084,0.8571678181101203,156637.92863519993,90096.05341004871,0.7385659272144054,164577.1088336858,98269.19563726312,0.6747578706269488,165635.6642926017,104894.41499729975,0.5790703851760417,162695.26745985565,113449.7646899548,0.4340732032762089,155122.07654401872,119639.69810174406,0.2965769640449922,149049.9219043812,124213.25236502064,0.1999518494723413,138736.92059407683,117034.56892961268,0.1854353962504571,131189.72716357163,114730.1816441933,0.1434630825428609,121947.4384447002,107496.33316351435,0.1344334718767015,112214.26578316488,98103.8062283737,0.143831927600686,103244.3449497143,92893.551640695,0.1114263921036777,96158.18981153076,87115.03306765646,0.1038070746853883,88697.62695510853,79748.3949332741,0.1122183340407325
2,27252.765443669472,26880.0,0.013867762041275,33746.71305102351,28352.962675764247,0.1902358648350273,53843.10456301963,39620.073796891054,0.3589854688065887,79729.51098652821,66444.38409571943,0.1999435629002188,107037.57842368456,98078.51763321651,0.0913458013708174,131879.309217457,119405.07466264196,0.1044698861422663,153677.98353909465,139400.10964053564,0.1024236920284831,165369.85908422677,156585.62368945417,0.0560986071888298,171585.14835051,166651.7027258386,0.0296033316430464,174073.62583141564,170028.06097040832,0.0237935128938004,171249.81454000366,167946.9065437015,0.0196663818600475,165369.85908422677,156979.2325998686,0.0534505510403748,158467.92059270572,147941.4621740161,0.0711528618414483,148817.68858019914,139583.84894397226,0.0661526366129454,139150.7671013588,131572.19376015128,0.0576001138585773,128445.00374180144,122119.583636972,0.0517969347458078,119272.0257540324,113851.3905840661,0.047611497252322,109656.27837178744,104422.77294485984,0.0501184299107928,101551.4829747043,96702.05599867036,0.0501481269033265,93458.2834015419,89315.67049852124,0.046381703007976
3,28947.18392543693,27614.56904165924,0.0482576744821658,35034.61837480155,28970.1487669372,0.2093351213572487,55503.95305371987,39257.24268724253,0.4138525595369198,83863.27168151313,54246.09987282538,0.5459779021555886,110939.66034016138,80352.58268626113,0.3806607906223542,139900.84914133308,100343.64307928232,0.3942173599457248,161661.93296566998,122249.67852037556,0.3223914771990628,174360.00834701135,129344.57738683344,0.3480271988948509,182344.55826630068,140279.97720532934,0.299861618878088,184376.0182177449,147896.9890987354,0.2466516008291168,180766.551174328,155117.20203109624,0.1653546402809005,174130.79462371336,150545.3995306745,0.1566663290048473,166651.25739644966,140572.16038594142,0.1855210657566048,156587.20772720344,136207.54508656132,0.1496221272301077,146827.6265979036,135405.74624631455,0.0843529958530098,136006.53094652365,125673.3419802272,0.0822226003023156,125889.22888236816,116678.80531402804,0.0789382745525313,116969.77866162513,107929.53926611716,0.0837605669122503,107151.769461689,99845.53287557291,0.0731753977939209,100890.5129131941,91870.72286136352,0.0981791562197873
4,27766.45207677656,8560.110127259504,2.243702670174164,31708.837001682565,10227.16233623597,2.1004530835825928,46803.72440699807,17065.743918396758,1.742554009412034,72358.41116098737,27235.26947985987,1.6567907181713577,98418.6898281818,38418.40694919939,1.561758741280468,119605.67942408792,47472.48823654435,1.519473570210196,141850.7256348853,52740.04483284421,1.6896208769725356,155511.13436051275,56367.782918073885,1.7588655488993754,165582.8845723326,57673.91899377284,1.871018433656484,165694.8062464017,58761.11239074821,1.819803769958752,163277.4928715884,56262.81200379792,1.9020499874867016,157176.5671488663,53799.2587994704,1.921537780561645,153773.65800942865,50006.02933134725,2.075102343969403,149735.15863512302,46749.452154857565,2.202928627679428,141843.56373482314,42751.54546009739,2.317858154793827,129525.50971301988,38949.44399384111,2.3254777586427453,121227.85484627412,35968.05543420691,2.370431161284913,110043.33138475491,32799.781889775244,2.355001925151795,104616.398807219,30460.94233435823,2.4344439400096163,95620.67331682968,27924.04128325621,2.424313563601757
0,21602.168473093538,20710.674459464302,0.0430451463748366,25430.508546509773,22367.587376900683,0.1369356970869468,40782.97721207057,29079.4200043373,0.4024687289494646,61308.96021669051,40448.37424481492,0.5157336076257677,83842.98331169177,49221.29955502149,0.7033882499987394,105340.38995324969,62291.607000845295,0.6910848029947312,120076.04703404097,71636.8179925031,0.6761778426089096,128891.83658956183,80127.95927593492,0.608575056126162,135926.55041369077,91045.59836707154,0.4929502672459926,137097.42065811163,99898.63405735344,0.3723653176218784,135092.49488313112,105184.4747716827,0.2843387313229246,128556.29989419792,107752.20087593744,0.1930735414139119,121569.758521561,104174.74100162588,0.1669792250279138,115618.63149611528,101979.07901826908,0.1337485355736811,109478.896134197,98637.46855335069,0.1099118594571642,100837.88021771908,93552.79594058824,0.0778713688231969,93505.50606777269,85759.9699423638,0.0903164510273777,86053.83986856237,79408.93315768953,0.0836795867497355,79710.57687457874,73900.2675321258,0.078623657755056,73123.71902822514,67435.77798726619,0.084346043164698
1,26154.44146247729,24381.886710789702,0.0726996549821217,31235.56405931655,27121.954798270424,0.1516708250434977,52189.62982200272,30471.15236900113,0.7127553690780728,76603.4481114475,39917.62874462776,0.9190380421020636,102329.16912871384,53363.42236595015,0.9175900755946924,127084.90778256045,64766.98663665076,0.9621865147983404,145668.9234451876,76300.2338561438,0.9091543509529904,155802.62332650064,88676.05350678386,0.7569864373202118,162849.18445063982,99020.5152211434,0.6446004556424219,166008.7898437109,107325.60354103729,0.546777137668137,162434.19976190611,114795.31402848846,0.4149898115318124,157374.2562094251,120075.61896167052,0.3106262334542764,147818.06008002337,123058.01692254952,0.2012062584517135,140782.93982156474,120412.89421631578,0.1691683082432615,131228.2895548269,116807.67546672624,0.1234560488467941,122916.7618812439,110579.84033020202,0.1115657385125774,112920.33827679067,103489.68151526316,0.0911265415396669,104284.76949791088,93789.83501329878,0.111898421434732,95888.54555160868,87437.15170321838,0.0966567835726883,87803.85267930875,80204.1751966753,0.0947541379734613
2,28192.320727559258,27230.90012672924,0.0353062365311351,33572.89394087188,28908.491869486654,0.1613505848884691,52084.68617621383,40240.127785872886,0.2943469377972307,81010.6001648203,49960.13917539991,0.6215046935799864,110071.80650037792,66475.1241401625,0.6558345384702404,137628.13913273232,79108.882917651,0.7397305341297435,158467.92059270572,93932.46409086738,0.6870410259802056,168001.21683115544,102540.89631050498,0.638382566136632,176264.56582158676,113043.8307068158,0.5592586054407229,179446.55810027357,122881.4075575986,0.4603231006786847,176847.69161482312,136127.05830528276,0.2991369520247695,170637.6443105663,142614.28061243775,0.196497598822404,162952.930338365,140403.86745027412,0.1606014371083968,152300.29413602268,132729.14996205762,0.1474517404772029,142442.5323819705,130090.09801783526,0.0949529176497485,132419.25064487563,123265.02514230848,0.0742645814739313,121981.79034805697,114164.1559640248,0.068477135559918,112061.02350793996,105873.36217433694,0.0584439863486538,104838.31259825134,97675.29151378245,0.0733350366654208,96949.75975337336,89961.54102167375,0.0776800691977475
3,28989.12843558621,27614.56904165924,0.0497766013242255,34145.1953950975,29165.387483005125,0.1707437597046892,55500.81121164162,40828.04473340214,0.3593796022819442,84886.69905978983,53513.40148934002,0.5862699192593732,114289.57829644116,67798.69953167927,0.6857193292186792,140488.55222473276,99586.6775709566,0.4107163292462803,162124.8454958649,128482.04169850762,0.2618482968717333,177433.64064010646,147817.70474106344,0.200354456530915,182405.65930826656,153582.39402070933,0.1876729782169606,184562.2868417129,157870.0353665759,0.1690773769268962,182039.6974348265,161301.27055142127,0.1285695197099767,175858.02891730366,158718.00568978663,0.1079904145281229,166866.20366369453,144086.44429603018,0.158097866034244,157671.45634730934,137995.52364632578,0.142583847512415,147276.29394899655,133625.97771707445,0.1021531626195009,136651.44357704488,125853.0578294912,0.0858015365997986,125781.24152603796,116969.67674696914,0.0753320435186817,117425.09773989946,107411.26317068798,0.0932289061092077,107785.23183730818,99071.796831537,0.0879507113471214,100027.41525038956,91963.05129796338,0.0876913481948025
4,28871.833576302222,8543.775131026861,2.379282943842199,34269.896099392085,10376.349907504107,2.30269279707003,49625.67642995322,18651.829332262925,1.6606332036350673,67480.71510072068,26216.681401691392,1.573960985632877,99664.27732902297,39275.685904892845,1.537556634156887,127377.24180146203,46994.35763504023,1.7104794748058485,146558.80117502765,54420.18640624711,1.6930962727868124,155027.31802839471,58219.57815035153,1.6628038703413148,161466.2936978626,59258.35186716284,1.7247854287242976,164576.72222672717,58489.19051027064,1.813797229726195,161609.1749733297,55833.921900632806,1.894462174105274,162589.6770398455,52996.77396122249,2.06791649542313,157078.0326590959,49163.158487820765,2.195035418605356,152441.91002447158,45998.62315665638,2.314053759941986,141587.97650545853,42078.67361872243,2.3648393432834003,133979.2453663385,38978.00968420837,2.437303403940071,122672.9703016589,35854.335069549146,2.4214264485368817,111277.31389420562,32855.81135900245,2.386838105390929,103422.3382820314,30043.934687465084,2.442369961121678,95863.69617865211,27287.80942531416,2.5130594282779617
0,22179.622264603888,21257.344129363908,0.043386329431718,25330.98696820189,23271.603659806147,0.0884933990154122,41604.63714742174,33115.86936266531,0.2563353445984608,63020.78224757658,53924.624217512726,0.1686828264833741,85405.78491576776,75839.83569438482,0.1261335699609276,107438.79365625976,97926.98785599516,0.0971316080328337,122950.99829585815,114072.3689047718,0.0778333042114545,133001.19482017422,125351.79365574452,0.0610234679643864,139483.68385117187,132806.92315441347,0.0502741915720417,140825.46334146964,134216.32451811177,0.0492424363957755,138120.11393593482,132264.63855059637,0.0442709060373571,132884.5348901127,126213.600360993,0.0528543240192789,126069.20760161862,117359.79604918696,0.0742112021801864,119305.27492195292,110133.62694580562,0.0832774533127875,110429.74762405024,103490.89900260902,0.0670479113459656,103817.62348972088,95497.4006115587,0.0871251240858919,96010.78405911777,88609.86917396577,0.0835224671263417,88151.13068953609,81380.0815056997,0.0832027820390197,81165.48990129489,74982.86864660651,0.0824537839946748,74861.29030692572,69422.51248286822,0.0783431430171828
1,26807.13599190849,24602.29013377202,0.0896195372929871,31360.99366040461,27061.197211263607,0.1588915824962582,50665.5828126471,41844.9829137417,0.21079229299933,75981.08271988948,64152.58271397013,0.1843807295905413,100944.38564670629,91159.61078676154,0.1073367336202548,127597.11941032347,111696.73219959652,0.1423531995753804,146692.96060752863,133274.04947764502,0.1006866016488412,159471.78990744485,146916.92306012256,0.0854555526063154,167081.99424286815,154445.76633416055,0.0818166027378679,168112.704557458,156684.99497869497,0.0729342945718376,166115.67064462957,153486.88935489944,0.0822792183932354,157177.67500086973,147232.09765266004,0.0675503338387029,152112.38970400655,137545.48927055765,0.1059060570484808,142958.73730846634,128599.66281221522,0.1116571706507398,133547.84771887655,120822.67505214506,0.1053210637923678,123509.85527718117,111331.83297166896,0.1093849079859414,114541.05771324552,102973.70814842246,0.112333038916597,107410.0456546782,94818.89635936626,0.1327915613739176,97926.98785599516,87847.15732220786,0.1147428197000872,90501.35296534577,81243.14211226336,0.1139568289996615
2,27996.357512719595,27209.071881769367,0.0289346742281835,33058.5816317642,28823.56051586604,0.1469291454665007,50005.593304306254,41836.85816946026,0.1952521172062806,77360.06035069574,62366.78657612167,0.2404047827007098,109486.17220968216,77348.65187743539,0.4154890816089598,131152.52181588934,106789.92672516491,0.2281357037862204,154590.43168505188,129285.57731510598,0.1957283627103332,166222.55144554822,147735.00252609327,0.1251399370720531,175221.91310998023,157027.38406625763,0.1158685101449912,177904.30388376792,162689.81039839686,0.0935184167226799,174646.6070877232,163079.94656003668,0.0709263203212318,166704.96919268457,155802.62332650064,0.0699753677660286,159825.05592728383,144261.06193188144,0.1078876987800876,152441.91002447158,134929.03112477873,0.1297932606030307,143565.32934950572,128186.10169325992,0.1199757809395527,132574.08766478984,122188.56308386772,0.0849958811103599,122119.6112474775,113169.47887814892,0.0790860968703877,113539.9089266846,104949.706177598,0.081850660301517,105060.8915004402,96974.68440209952,0.0833847219838501,96355.29795105898,89205.16084578293,0.0801538502647525
3,29396.290695834843,27708.253207769223,0.060921829875306,33241.38490459108,28748.28221942516,0.1562911707514105,50025.4193342384,42387.36357851932,0.1801965281839286,81204.27707317873,65859.73656105375,0.2329881853976165,108539.53310317306,90683.23379957271,0.1969084973642005,134546.0238214482,117425.9189850776,0.1457949402000953,155025.2022306396,138653.983353151,0.1180724742381991,172597.81221772044,150384.80559225328,0.1477077856235988,181978.65518824628,162553.05156565635,0.119503161801572,184562.2868417129,168606.2606264422,0.0946348383268063,181856.9797437908,170470.83558614654,0.0667923291306351,174073.6795533615,159927.15915332723,0.0884560225725734,167027.686141864,146424.9135786483,0.1407053762893255,158368.0486675924,138406.57280026976,0.1442234675959244,148820.24766947632,130051.7630804125,0.1443154951883201,139483.36518540196,123790.4662701132,0.1267698506042183,127560.6229324448,115682.68916656933,0.1026768469115777,118739.82572057836,107669.2131429788,0.1028205951769927,109597.09832369376,98688.47093256692,0.1105359854909557,101101.334421071,91732.47430830367,0.102132425658546
4,28870.68908424363,8578.532144493796,2.3654579359214183,32628.42149220711,10761.17520142012,2.032050020698598,45402.73902859855,18264.703833099426,1.4858185187935753,67577.50496574087,28659.32745270055,1.3579585067818152,95619.25365062196,38865.02219210316,1.460290725629651,123649.9913333284,46751.55707979215,1.644831510580313,139483.36518540196,53711.69608927023,1.5968899763205575,153486.88935489944,57146.20472159445,1.685863218785196,163787.8380689453,58305.26438728639,1.8091432187152496,160758.46475751797,58158.58607908672,1.7641398389381615,157112.56060806563,55753.73350547276,1.817973806052711,159471.60774684825,52858.58337827947,2.016948195633596,156487.4417261301,49768.51851851851,2.144305805845964,150846.80990991255,46113.79993778553,2.2711858513813143,144523.55435323116,42464.782842585984,2.4033743888193184,134018.98264259275,39476.082087052695,2.394941330475856,123206.80204299804,36050.55760985048,2.417611549213123,117301.20482104778,33354.441435933266,2.5168091495808214,110043.01299791884,30588.02045288532,2.5975853085170364,99586.6775709566,28009.96700966416,2.555401458937693
0,22073.13948791726,21213.17921554789,0.0405389622946787,26488.71749158232,22540.580686420675,0.1751568364669573,42800.16338069273,34647.44486497383,0.2353050433442129,63873.79437912411,55524.00915780092,0.1503815259015761,88985.2147526737,80627.3439615782,0.1036605000293489,108949.1095630026,100523.01107787628,0.0838225834540364,125817.14970892848,113788.95887148584,0.1057061331497666,132884.5025563351,125065.25369734236,0.0625213528764376,138406.53790377182,132729.14996205762,0.0427742356772204,141163.48954731054,134373.3339720236,0.050532016841233,137954.59584932623,132188.24518336082,0.0436222650354938,133352.1471792037,126177.54620189544,0.056861154724219,127817.65672012838,119538.75812512392,0.0692570236202283,119338.3123885054,112213.9356128429,0.0634892336388843,111483.19883806795,104949.51874681914,0.0622554554729375,103900.47682101664,96652.72571721765,0.0749875500149284,95716.92527025136,89671.09850125322,0.06742224496016,87717.33321385938,82380.0710246572,0.0647882688472638,81710.87920973552,76158.16987887195,0.0729102253861277,75436.42333353334,69907.58254096753,0.0790878555888523
1,25330.954206859387,24167.80110392284,0.0481282139792085,31769.806949331403,26304.14474654604,0.2077871094251431,49960.15316013385,36869.735443061305,0.355045067716538,74138.90305780021,62023.18795495277,0.1953417020687011,98382.6803115349,90320.86923207388,0.0892574567539501,121706.89200061269,112612.9514549762,0.0807539490630644,141078.7662969979,127964.78170439388,0.1024812016082525,152017.85373472184,141163.45333593825,0.076892426065495,158268.2666394522,150986.68598799407,0.048226640672391,161508.0948708448,153535.1505062937,0.0519291142012738,157721.97085721613,150846.80990991255,0.0455771053521749,151876.86159235224,142829.51057373892,0.0633437094496127,144742.8278074168,135485.62686258124,0.068326073836783,136530.2042704297,126143.25196817172,0.082342512502205,127964.78170439388,118905.65109747004,0.0761875531003806,119471.88988975696,109302.07643300628,0.0930431862653955,109537.96341765644,102487.065237207,0.0687979323452192,101578.17998110125,93552.81277365037,0.0857843497113031,93552.79594058824,86560.93638847211,0.0807738437664045,86773.52247213619,79748.3949332741,0.0880911464705973
2,27204.700680643364,26974.712241416044,0.0085260757248859,31716.297054080227,28082.847762582576,0.1293832207550844,50726.31089044089,41481.50484672535,0.2228657344490081,77796.3780889489,65787.45365859212,0.1825412561592336,103189.99218955146,94963.62877629312,0.0866264644608016,130429.520358254,118940.52985991808,0.0965944116094577,152773.8136297388,138695.3643026324,0.1015062716615915,161147.66756153858,154590.3457817792,0.0424174080638626,168928.1215158872,163787.8380689453,0.0313837920296509,172258.7468219004,168818.6931684429,0.0203772081686777,169917.56034217402,166651.25739644966,0.0195996297702938,163578.53875553273,155997.8483055406,0.0485948398156392,156782.25172504148,143521.0966147932,0.0923986467706616,147456.48886492982,136530.17025535487,0.0800286016573426,138077.5873779813,129938.93285995252,0.0626344571168717,127854.33272029036,122430.48927402197,0.0443014111797661,119975.02478939992,113353.45910805052,0.0584152061476801,110340.25107007784,104727.2727272727,0.0535961473705353,102057.84823980516,97199.00675368845,0.0499885919454863,93694.91813374676,89426.30250562694,0.0477333346959214
3,28454.523657817124,27340.423780535573,0.0407491810011633,33794.455994216056,29027.137329138022,0.1642366111071003,53062.39797177944,43332.97311944621,0.2245270553099214,80586.7797837877,68418.85396980752,0.1778446306532664,108364.6758273439,94746.48707082878,0.1437329148291768,137996.3912112452,118221.0943232007,0.1672738439891403,159673.84552282124,142530.71097922983,0.1202767770244939,171697.15260347558,160078.5978018898,0.0725803134280618,177904.30388376792,169203.6771585168,0.0514210262528751,179267.64433869807,173902.44152009074,0.0308517969713926,177668.77690209448,170859.6766406338,0.0398520025048516,171697.15260347558,162020.96019909304,0.0597218556938086,163893.39850839498,149827.3490517506,0.09388172149923,153725.8207742617,143088.2234793762,0.0743429265960429,142958.73730846634,133235.06563196005,0.0729813253769569,134413.83274482645,125249.56858359644,0.0731680297574313,123614.97149413146,114794.20689567189,0.0768398060929689,114761.7514207084,106127.3051754908,0.0813593281289841,106155.58005433068,98078.554372336,0.0823526175898947,98866.89461659944,90208.8390625206,0.0959779068665127
4,28922.309798713548,8605.224293830166,2.361017541338285,31996.698266829266,10386.533499412875,2.080594528351346,43768.529380006505,18372.547051217764,1.3822788020622023,68755.77379744092,27083.1185426141,1.5386948585428497,98103.8062283737,39183.84642854509,1.5036798367223572,125565.67566019362,47804.86917347687,1.6266294172782731,139121.32955714082,54743.11707611708,1.5413483372475998,151521.58982730634,58476.91410020527,1.5911351882840623,159414.54911230912,59534.62833436498,1.677677741044883,161231.5713094576,58872.04921382294,1.7386777505207176,159069.22726601147,56192.99756222979,1.8307660058507016,157190.92553362052,53050.81190976399,1.963025821376536,158168.57440166493,49985.77804042908,2.164271530868967,148635.316755477,45892.66076806417,2.2387600602776443,141378.11163451622,41635.53365700785,2.3956118540279663,131866.93247213197,39190.22312734855,2.3647915717047754,120132.24500961228,35565.71152404871,2.3777545805144835,111090.26083693004,32378.107766576955,2.431030053942976,105340.05443782677,30153.715546256422,2.493435304058398,95352.63863060458,27712.72225128808,2.440753231168859
0,21608.54075999784,21106.417144950712,0.0237900924443374,27017.9090058078,22595.2688209062,0.1957330191535304,42831.6478286734,36726.01334568647,0.166248223718626,62776.09066499515,55182.26620816642,0.1376134939471716,85052.06959468739,78624.6714933167,0.0817478531775746,108890.5351258328,102218.50694601516,0.0652722132142014,121501.27394772891,115746.34749671468,0.0497201559744906,129525.50971301988,125637.4337973367,0.0309467950607376,136691.8907194867,132496.60484017138,0.0316633462749933,138159.72059200428,134452.87832469883,0.0275698245622793,135325.89915916865,130656.95490771036,0.0357343721561258,131037.18293457218,124496.24899249796,0.0525392049560333,124072.09630420736,119171.80288572315,0.0411195710715497,116581.39191505476,111271.37033565305,0.0477213641153508,108831.84920455336,104064.5070932596,0.0458114129827318,100785.30555510789,95595.38759576443,0.0542904641099379,92753.1352579749,89204.99124936061,0.0397751735516225,85384.16800573481,81554.85851208356,0.0469537874691288,79635.21617561724,76087.25904671696,0.0466301082908224,72956.35827871766,69219.71443636852,0.053982364313047
1,25534.59219772261,24193.95892223504,0.055411901780799,29189.478138220584,26137.939374420952,0.1167474880129961,48283.31455221661,39750.26806844786,0.2146663883895145,71898.05105069166,63048.05169868906,0.140369117102894,101605.17128365388,89094.08136829926,0.1404256009289324,124283.915867762,111392.34208742484,0.1157312391386775,143304.3805757597,128482.04169850762,0.1153650633295022,154157.20740279043,144611.20309542032,0.0660115129605225,161301.27055142127,152536.5297138873,0.0574599465057581,162797.07463584995,154928.4142757588,0.050789007277165,160179.60163938705,152158.67824757376,0.0527142025955473,153773.65800942865,145095.40009730725,0.0598107032083814,145846.281598519,137872.77468760047,0.0578323525364985,138159.72059200428,127670.65173995656,0.0821572437290614,127817.56652321102,118906.17650566336,0.0749447192688363,120142.96677048576,107846.77951418144,0.1140153402048267,110369.9765840571,101206.98788455292,0.0905371149861353,101206.98788455292,92683.37399526722,0.0919648640512478,93932.61672626864,85344.60280255777,0.100627498889168,86753.5000063435,79465.74671592351,0.0917093665082198
2,27287.78152168199,26901.48734493095,0.0143595843530128,30947.718392651303,27937.5151475092,0.1077477087438996,51091.80795194913,40618.48770583917,0.2578461394712228,79861.99975784917,66121.2972643743,0.2078105400523995,105228.5985885071,90754.2709173119,0.1594892176962457,131802.43489444628,115618.63149611528,0.1399757391080587,153535.9137372782,136530.17025535487,0.1245566708817338,164420.4021313687,153011.01451409436,0.0745657928842984,172146.27042421518,164418.03844415568,0.0470035529750245,174474.29180880246,167297.33744240084,0.042899393834481,170692.86778919998,164734.4394945352,0.0361699005559941,164892.9787376735,154542.12401495426,0.0669775621934485,156536.6206575287,142099.80867346938,0.1015962802401346,147998.84532488507,131266.09394247082,0.1274719988982655,138159.72059200428,127305.14309306435,0.0852642496226947,128259.99584777949,120277.82313903948,0.0663644593859393,118839.44166741964,111211.162869239,0.068592743762152,110012.33191590077,103189.99218955146,0.0661143545181903,101074.95021227218,95814.73736774756,0.0548998305379195,94123.1112083282,88281.99308506696,0.0661643209349933
3,28941.85014490809,27108.920611332265,0.0676135195441758,33608.85238602785,28155.595591972728,0.1936828782840547,54085.4745336864,42025.99320784817,0.2869529166436493,78870.02275713201,64071.34852739949,0.2309717926945773,107900.33147183798,95134.10465738612,0.1341919058410008,135167.0067283874,118181.34998637043,0.1437253572071726,158868.3094008165,140740.74074074073,0.1288011457426436,170359.97447475843,155510.43941620432,0.0954889916992078,179327.24437513918,166063.1886897179,0.0798735456670327,181613.8037605438,170138.56159864264,0.0674464510224983,179566.04258983006,166222.55144554822,0.0802748545744285,171473.24865994797,156585.62368945417,0.095076576123102,163945.17187536554,147727.27272727274,0.1097827019255512,155219.08059836505,142185.3701959878,0.0916670286430427,145713.2437561152,131266.09394247082,0.1100600267726108,136370.38496959925,122811.87268513416,0.1104006639425365,125925.04925473924,114415.22019697091,0.1005970100652136,115938.69738000404,105845.1933932802,0.0953610047196023,106240.44725599102,97449.22965936192,0.0902133103294831,98433.68201663403,89872.03837373416,0.0952648209368096
4,24869.938382650977,8341.637414159195,1.9814216499552528,29136.694198286423,10101.801549293476,1.8843067304489125,46746.34052478449,17098.94323867973,1.7338730746259814,75593.53377521064,26991.97999028421,1.8005923908664947,104616.398807219,38335.45560731948,1.72897236122177,125565.67566019362,46016.26728744386,1.7287236245356188,146436.7050429773,52580.46944463908,1.7850018569567463,159725.87826512606,56543.39538637058,1.8248370507942109,165891.40285445997,57277.38112507504,1.8962812125122737,166882.58130609064,56684.54877869012,1.9440576824142968,157547.33206403162,54462.22727120852,1.892781657266505,150423.99678328837,51667.81938325401,1.911367241328596,142748.2032563411,48529.77203857324,1.941456290849246,131610.9165700549,45057.15255771842,1.920977227787768,122996.45343918123,41312.99495664434,1.9771855942242649,112674.23432238886,38177.58156254825,1.951319326966508,104542.1455693015,34809.42415683934,2.0032713295764504,95716.92527025136,31759.09098470791,2.0138433532729043,86264.6224622533,29295.03636297216,1.9446839182384013,82300.9335314806,26931.606667773507,2.055923641940096
0,21371.490854481253,20729.0090974176,0.0309943304112734,25350.8236858848,23077.16858333231,0.0985240062853576,43604.50238678814,32478.18928484795,0.3425779991722306,63212.01212938947,47428.48343004917,0.3327858611085246,83096.99218082897,62682.82044288237,0.3256741096477673,103982.08308035598,80588.37372350729,0.2902864057923635,121023.38317807188,95988.03952788044,0.2608173244638436,130051.7630804125,107782.0814723358,0.2066176613391215,134378.91369314934,115461.57047465788,0.1638410350796635,136288.4047168187,117432.78207542333,0.1605652383274463,133352.1146320826,119732.43088107792,0.1137510000488688,128259.99584777949,114415.22019697091,0.1210046672721876,121981.79034805697,110497.83669411212,0.1039292170554933,114730.1816441933,107905.94466253236,0.0632424562242908,108132.1514322154,100523.01107787628,0.0756955076529117,99845.5518625674,92753.20153117718,0.0764647496184405,92799.90754112929,85592.65322553983,0.0842041231809704,85467.83280382628,79919.26807525683,0.0694271214213897,78884.995010596,72806.23058711668,0.0834923656184307,72556.96571137372,67841.73271701197,0.0695034281336886
